pair,material_id,distance_dex,realized_Linf_A,realized_Linf_B,realized_Linf_ratio_A_over_B,row_index_A,row_index_B,nominal_tolerance_absolute_A,nominal_tolerance_absolute_B,nominal_tolerance_relative_A,nominal_tolerance_relative_B,Bader_error_fixed_e_A,Bader_error_fixed_e_B,Bader_error_resolved_e_A,Bader_error_resolved_e_B,compression_ratio_A,compression_ratio_B,bits_per_value_A,bits_per_value_B,certified_at_0.0001_A,certified_at_0.0001_B,certified_at_0.0001_ignoring_eligibility_A,certified_at_0.0001_ignoring_eligibility_B,certified_at_0.001_A,certified_at_0.001_B,certified_at_0.001_ignoring_eligibility_A,certified_at_0.001_ignoring_eligibility_B,certified_at_0.01_A,certified_at_0.01_B,certified_at_0.01_ignoring_eligibility_A,certified_at_0.01_ignoring_eligibility_B,eligible_A1_at_0.0001_A,eligible_A1_at_0.0001_B,eligible_A1_at_0.001_A,eligible_A1_at_0.001_B,eligible_A1_at_0.01_A,eligible_A1_at_0.01_B
zfp_vs_sperr,nomad-7OdXN2bFHmUg,0.05719718838982579,10.761706199999937,9.433740877300636,1.140767627600906,5704,5684,94.33883630947425,9.433883630947422,0.01,0.001,0.0003877268171343,0.0005892100400224,0.0259761393210258,0.0954161280548735,67.40361508724271,17.848924508366856,0.9495039682539682,3.58565021494709,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-8Hl4JATTj5Fp,0.05115416536240791,0.0173419510937264,0.0195097687848146,0.888885526271561,5728,5708,0.065032853378958,0.0195098560136874,1e-05,3e-06,1.8874379286160088e-06,9.638609395068445e-07,0.0015119560610656,0.0018545961420688,17.475665035306015,5.688943236524159,3.6622354497354497,11.249892526455026,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-8Hl4JATTj5Fp,0.06744832471751683,0.2278774612499887,0.1950981034708135,1.1680147433318282,5731,5710,1.9509856013687408,0.1950985601368741,0.0003,3e-05,3.102014074762849e-05,1.3334638286011112e-05,0.0027130142176865,0.0059122420671915,30.70318635033196,8.078176779509665,2.0844742063492063,7.922579778439154,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-8Hl4JATTj5Fp,0.07220447094002555,0.7679437500000006,0.6503167486718269,1.1808764752997811,5732,5711,6.503285337895804,0.6503285337895803,0.001,0.0001,0.000122342277681,6.314651186123399e-05,0.0033912925233536,0.0083814042011916,43.60686764904691,10.422890009821812,1.46765873015873,6.140331514550264,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-8eTSyDPSGSwy,0.00973622946864866,2.8947844799999984,2.8306098009802554,1.022671679790524,5776,5756,28.3062023967167,2.8306202396716698,0.003,0.0003,7.873001066815988e-05,0.0001845543277489,0.0110020531671981,0.0471295752857505,44.558127755586,13.39666434922103,1.4363260582010582,4.777308614417989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-8eTSyDPSGSwy,0.03768427061638302,10.29063640000004,9.435348873163136,1.0906471544756113,5777,5757,94.35400798905566,9.435400798905569,0.01,0.001,0.0005360577171416,0.0005807448521926,0.0258058086518624,0.0953580870652208,66.67217858619264,17.96709083007489,0.959920634920635,3.562068039021164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-9xtsrVZD5SSK,0.07433248897255873,0.016621621835938,0.0197244946984749,0.8426893611233135,5822,5804,0.0657488508731144,0.0197246552619343,1e-05,3e-06,9.207175750702844e-07,2.560129223283525e-06,0.0013152748183049,0.0015238576963536,14.02046171984939,5.709948730657827,4.5647569444444445,11.208506944444444,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-9xtsrVZD5SSK,0.08911932334159878,0.2421725549999962,0.1972448171480891,1.227776519056396,5825,5806,1.9724655261934323,0.1972465526193432,0.0003,3e-05,1.0049191098815411e-05,2.5490619428580885e-05,0.0018585337996803,0.0113187545674033,24.53021027415491,8.08654360941582,2.609027777777778,7.914382595486111,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-BMoyqNd6y06X,0.02866336984068596,10.108667200000127,9.463036800111697,1.0682265549131975,5888,5875,94.63147097112784,9.463147097112785,0.01,0.001,0.0002767160675452,0.0006540266252432,0.0154471166500003,0.0936548562597678,67.56716183427305,18.171957130139475,0.9472056878306878,3.5219101355820106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
zfp_vs_sperr,nomad-BMoyqNd6y06X,0.03686643240295706,3.09043029999998,2.838915858125006,1.0885952435522657,5887,5874,28.38944129133835,2.838944129133835,0.003,0.0003,0.0001548991569499,0.0001587071297883,0.0040629888703005,0.0247771311633027,45.15064913856455,13.552703909245286,1.417476851851852,4.722304894179894,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
zfp_vs_sperr,nomad-BbyKgzzvPkrI,0.04226393909090054,3.019565499999999,2.7395581019743247,1.1022089649509095,5905,5892,27.39583231532203,2.7395832315322024,0.003,0.0003,0.0001300232605769,0.0002312519816944,0.0065820220093373,0.0421653600519942,51.26509853782581,13.737862376305708,1.2484126984126984,4.658657820767195,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
zfp_vs_sperr,nomad-BbyKgzzvPkrI,0.09974853376689996,11.489734299999782,9.131906411816772,1.258196676778461,5906,5893,91.31944105107344,9.131944105107342,0.01,0.001,0.0006279941758471,0.0010619110551903,0.0191419717032346,0.1932758192169705,76.64943860274461,18.39711119270241,0.8349702380952381,3.478807043650794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
zfp_vs_sperr,nomad-BiuRBghVF7ns,0.008190930385796658,5.268983400000025,5.369301120663579,0.9813164286358452,5926,5912,53.69368366245365,5.369368366245364,0.01,0.001,0.0003951796179411,0.0003080606585825,0.0221927631384843,0.1234002111160927,82.10470743510778,20.169765839555804,0.7794924554183813,3.173066088575348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zfp_vs_sperr,nomad-CHORxT-fP4dV,0.08974250584471644,0.2424947587500128,0.1972240398311271,1.2295395579446031,5954,5934,1.9722566872209333,0.1972256687220933,0.0003,3e-05,1.3121138374927456e-05,1.9714645521418103e-05,0.0060077331988068,0.0104503883445534,25.423886618734805,8.170580596006996,2.517317708333333,7.832980685763889,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-CHORxT-fP4dV,0.0945565164280997,0.0158636266796747,0.0197223652480431,0.8043470689322483,5951,5932,0.0657418895740311,0.0197225668722093,1e-05,3e-06,5.34631405813002e-07,2.178202061386969e-06,0.0007312267664181,0.0016289048010751,14.482738299857584,5.753605855992071,4.419053819444445,11.123459201388888,False,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-E0rr8BI_hRlR,0.027670998589776674,3.0158532000000378,2.8296922109533806,1.0657884233225265,5986,5966,28.29722609939748,2.829722609939748,0.003,0.0003,0.0001274657121017,0.0002181216538863,0.012385512987544,0.0401042275361858,46.04108432158532,13.579686883304827,1.3900628306878307,4.712921626984127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-E0rr8BI_hRlR,0.031016304878365042,10.13065800000004,9.432381317443117,1.074029734279891,5987,5967,94.3240869979916,9.43240869979916,0.01,0.001,0.0004357793469615,0.0009698967934985,0.0103347203018318,0.1469891163057726,68.9120333279923,18.19614332321057,0.9287202380952381,3.517228835978836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-Ek0B30z0bVyP,0.041246831986392896,3.1117342999996254,2.8297995620851566,1.099630638753341,6016,5996,28.29805452417834,2.8298054524178338,0.003,0.0003,9.736075462019043e-05,0.000263171858271,0.0063462185644702,0.0458394229624419,44.36863823933975,13.425321881155108,1.4424603174603174,4.767111028439153,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-Ek0B30z0bVyP,0.09567848076758434,11.757320919999984,9.432566850250112,1.2464603863038861,6017,5997,94.3268484139278,9.43268484139278,0.01,0.001,0.0004475151055309,0.0003635665137871,0.0141168557397506,0.1479602388289173,66.48436963242872,18.011013989674677,0.9626322751322751,3.553381283068783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-M8BV9zowas8w,0.001993405961716932,2.806666699999824,2.79381365696452,1.0046005369768536,6102,6082,27.938348315777624,2.793834831577762,0.003,0.0003,7.865082474367568e-05,0.0001625980322641,0.0105091490652173,0.0625863930057715,48.70545600966378,13.702821787151038,1.314021164021164,4.670570849867725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-MgLl-OZz9clr,0.0011929855421205504,2.1844091520000006,2.190417865346149,0.9972568186914423,6137,6114,21.910533042606,2.1910533042606,0.03,0.003,0.0010212454541598,0.0012156371453952,0.0264584003417951,0.0190746647060429,63.02735562310031,24.434821034025628,1.0154320987654322,2.619212962962963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-MgLl-OZz9clr,0.02854974909604302,7.799574129999996,7.303333639127544,1.0679471205058808,6138,6115,73.03511014202,7.303511014202,0.1,0.01,0.0085089781412737,0.006942075680163,0.0992516780351771,0.0717482499020985,96.33449477351915,37.23009594344386,0.6643518518518519,1.7190393518518519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-MgLl-OZz9clr,0.07171359131258148,0.0008614500029295,0.0007303255349708,1.1795424939700934,6130,6107,0.007303511014202,0.0007303511014201,1e-05,1e-06,5.895443528913802e-07,6.191581185532868e-07,0.000115107756347,0.0003265339546185,8.237560830271129,4.838518442899384,7.76929012345679,13.227189429012345,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-MgLl-OZz9clr,0.08415924418072734,0.6016826599999945,0.7303427792510426,0.8238359809855483,6136,6113,7.303511014202,0.7303511014202,0.01,0.001,0.0003907607672015,0.0007483829081014,0.0189814053209662,0.032501823750783,40.82894412995324,17.683166997561592,1.5675154320987654,3.619261188271605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-Q4xDULo89hwd,0.09999077186513983,0.0041176551171702,0.0051837105164258,0.7943451132393382,6158,6140,0.0172791371426723,0.0051837411428017,1e-06,3e-07,1.363334236614833e-07,3.943330195710361e-07,0.0001291302698147,0.0002053582291665,11.026547417678696,4.254235899967647,5.804174015285127,15.043829610033313,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-SzuB_oB4XzfT,0.09893493602666936,0.0041255880566382,0.0051810859527245,0.7962786362323787,6188,6169,0.0172703008432113,0.0051810902529634,1e-06,3e-07,1.2765383239354833e-07,4.087975602473648e-07,0.0002237242405254,0.0005860297040172,10.414783870401964,4.252724956967938,6.145110719184793,15.049174505193024,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-VNlX3_0OCG9w,0.0569570953486187,0.0173139249609448,0.0197402489912406,0.8770874657471424,6219,6200,0.0658016784617622,0.0197405035385286,1e-05,3e-06,1.5164580435822472e-06,2.128503282960992e-06,0.0007739698577111,0.0013588946339497,14.03380539058931,5.713889912798428,4.560416666666667,11.200775824652778,False,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-VNlX3_0OCG9w,0.08212891479581275,0.2384947518750095,0.1974012561504775,1.2081724125058593,6222,6202,1.974050353852868,0.1974050353852868,0.0003,3e-05,2.496120000827773e-05,1.594004494531731e-05,0.0026629628151653,0.0043332916403908,24.594035626125827,8.095517176539053,2.6022569444444446,7.905609809027778,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
zfp_vs_sperr,nomad-VyA9ivUfcKNR,0.007381583897793642,2.839186799999993,2.7913377134071453,1.0171419912262936,6254,6234,27.913390971214803,2.79133909712148,0.003,0.0003,0.0001037352325869,0.000167876031222,0.0052467401860969,0.0337775882751056,48.44576835465218,13.612807022479814,1.3210648148148147,4.701455026455027,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-VyA9ivUfcKNR,0.07999830473910052,11.18610660000013,9.304234528418135,1.2022597416084204,6255,6235,93.044636570716,9.3044636570716,0.01,0.001,0.00050317008444,0.0004053453414778,0.0090084137353692,0.1307567880316087,72.49082328264289,18.2270541353472,0.8828703703703704,3.511264054232804,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-WjYAcipcgiRI,0.011711343902157167,3.1887627799999905,3.103922494388455,1.027333248740881,6283,6264,31.03939563467358,3.1039395634673577,0.003,0.0003,0.0002109968137558,0.0003464219924573,0.009501817795475,0.0630303801625213,45.06758880855077,12.315093205051111,1.4200892857142857,5.196875,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True
zfp_vs_sperr,nomad-Z7Uu-1P6k4r9,0.07040406684444422,3.3235173999999006,2.8261414190251344,1.1759911862960963,6311,6291,28.261591587327665,2.826159158732766,0.003,0.0003,9.533666260530538e-05,0.0001819820378328,0.0124136074270402,0.0399970360340891,44.89456957943817,13.467472709085374,1.4255621693121694,4.752190806878307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-Z7Uu-1P6k4r9,0.09700375100094283,11.778039799999988,9.420398324555208,1.2502698287501657,6312,6292,94.20530529109222,9.420530529109222,0.01,0.001,0.0002533930162602,0.0005112824961663,0.0274044244602822,0.097011394146885,67.20466699076324,18.061481605912984,0.9523148148148148,3.543452380952381,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
zfp_vs_sperr,nomad-ZvTQv6REajO4,0.008599069490900224,2.886656740000035,2.830062810347377,1.0199974111690162,6340,6321,28.300894049371625,2.830089404937162,0.003,0.0003,9.986695780117572e-05,0.0001488358481909,0.0047555841068422,0.0501620042562018,48.83942766295708,13.632097794749184,1.3104166666666666,4.694802000661376,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True
sz3_vs_sperr,mp-1007755,2.199577484041093e-06,0.1091957381278518,0.1091951850840331,1.0000050647271514,7,3,0.1091975081320199,0.1091975081320199,0.0003,0.0003,0.0010018638676871,9.903506864006316e-05,0.0420607674442088,0.0534928150628797,64.13463638058211,11.880897413129698,0.9979007227891157,5.386798469387755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1007755,2.3965127691205623e-06,0.0036398672239776,0.0036398873094558,0.9999944818406472,4,0,0.003639916937734,0.003639916937734,1e-05,1e-05,1.6842285210927344e-05,1.9045037351617111e-06,0.0014638644157898,0.0024064814226001,14.901918079445611,6.176600475468737,4.2947491496598635,10.361686862244898,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1007755,7.682252863849826e-06,0.0109197120808985,0.010919518923373,1.0000176891973773,5,1,0.010919750813202,0.010919750813202,3e-05,3e-05,4.806210644403564e-05,6.399213972940743e-06,0.0170838672306476,0.0052960964380357,22.7083537620215,7.300827252968441,2.818346088435374,8.766129889455783,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1007755,2.0767022756329467e-05,0.0363990177230846,0.0363972772424006,1.0000478189803157,6,2,0.03639916937734,0.03639916937734,0.0001,0.0001,0.0002872763116297,1.3456924197186028e-05,0.0111193350550529,0.0067450427854787,37.07414990071271,9.16753135527092,1.7262701955782314,6.981159651360544,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1009084,3.465589522466672e-06,0.0006966486740118,0.0006966431149066,1.0000079798466115,29,19,0.0006966489541253,0.0006966489541253,3e-07,3e-07,1.237713643575944e-06,1.1700563451455537e-07,0.0005744935033726,0.0002653468859072,9.263831359722904,15.13353896425686,6.908588629782045,4.229017426205355,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,1.4777291230005929e-05,6.966089109090774,6.966326141065906,0.9999659746083758,37,27,6.966489541253999,6.966489541253999,0.003,0.003,0.0334960203708156,0.0015875272531964,0.0903070110990107,0.0548455630574888,645.5923126201153,502.50291697830966,0.09913377025859879,0.12736244474927602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,1.6381837877776917e-05,0.0002322158858945,0.0002322071267428,1.0000377212871236,28,18,0.0002322163180417,0.0002322163180417,1e-07,1e-07,4.0976874782217016e-08,6.969723731486965e-08,0.000114659016952,1.6645472364018588e-05,7.055500557988051,11.987866647316745,9.070936849057562,5.338731392572271,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,1.8284092882847602e-05,0.002322161884777,0.0023220641222412,1.0000421015659575,30,20,0.0023221631804179,0.0023221631804179,1e-06,1e-06,9.521145814872511e-06,5.085690810702204e-07,0.0004908331919901,0.0005557442861423,12.941875382855027,20.58790265906157,4.945187471422039,3.1086216532032718,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,2.0528364817584688e-05,0.0696645045184709,0.0696612116731216,1.0000472694239766,33,23,0.0696648954125399,0.0696648954125399,3e-05,3e-05,0.0002611156961478,3.495991572677326e-05,0.0036857722966203,0.0024462426126943,46.34105247668622,60.49509265428875,1.3810648783213941,1.057937052278616,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,2.4544051052899363e-05,0.0069664774414093,0.0069660837436913,1.000056516363065,31,21,0.0069664895412539,0.0069664895412539,3e-06,3e-06,1.4771310983263676e-05,1.6002030305273252e-06,0.0007084281320084,0.0008545538180069,18.789962970835337,28.418776472446098,3.4060737692424934,2.2520322105370116,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,2.7931507301515168e-05,0.0232216078999627,0.0232201144578851,1.0000643167405703,32,22,0.02322163180418,0.02322163180418,1e-05,1e-05,6.709630085666163e-05,6.78664035458354e-06,0.0040186241923585,0.0028049636553779,29.52747004825681,41.74410975246048,2.1674732002235433,1.5331504343850022,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,9.626506749338404e-05,0.6966477492110812,0.6964933484221802,1.0002216830774489,35,25,0.6966489541253998,0.6966489541253998,0.0003,0.0003,0.00158017532575,0.0001845171932588,0.0259032192491024,0.0176963398409526,140.07110789887,157.37056122927012,0.4569107859574252,0.406683432403597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,0.00018425165948432465,0.232216193112464,0.232117695098168,1.0004243451334218,34,24,0.2322163180417999,0.2322163180417999,0.0001,0.0001,0.0007973846335787,4.2973274195112765e-05,0.0100790268312369,0.0072965608982862,80.43624289636676,95.97074508608868,0.7956612305034801,0.6668698877203678,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1009084,0.0006067888258288745,2.3221625751740333,2.3189203548363366,1.0013981594197208,36,26,2.322163180418,2.322163180418,0.001,0.001,0.0114974399442875,0.0006496677821807,0.0303640201949546,0.0253768198046735,262.67257467549393,286.534246964829,0.24364934207183864,0.2233589899913631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,4.834561024846806e-06,0.0004146742012665,0.0004146695851439,1.0000111320501077,61,51,0.0004146743027652,0.0004146743027652,3e-07,3e-07,3.5502270456788665e-07,2.461000470077579e-07,0.0005857277087875,0.0005011985436258,6.273942251476964,4.302279240454897,10.200922710905349,14.875835905349794,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,5.3981779368772465e-06,0.0138224612495108,0.0138222894406467,1.0000124298412965,64,54,0.01382247675884,0.01382247675884,1e-05,1e-05,5.481388535066856e-05,5.708553825201079e-06,0.0016483452593032,0.0024937175433201,16.423267153152185,6.507219325629668,3.8969103652263373,9.835230195473251,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,5.872084981262127e-06,0.1382243298253627,0.1382224609102422,1.0000135210667513,66,56,0.1382247675884,0.1382247675884,0.0001,0.0001,0.0004293036502609,4.12798805875525e-05,0.0123274833569322,0.0243738242911053,42.310272269336224,9.87254724490479,1.5126350308641976,6.4826228137860085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,7.400749995500888e-06,0.0013822466807482,0.0013822231262814,1.0000170410018123,62,52,0.0013822476758839,0.0013822476758839,1e-06,1e-06,8.216295270813134e-07,3.557480248161937e-07,0.0006267119782474,0.0019368690949459,8.21522576172141,4.8694392939438265,7.7904128086419755,13.143197016460906,False,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,1.0236626056370213e-05,0.0414672826565869,0.0414663052551205,1.0000235709803509,65,55,0.04146743027652,0.04146743027652,3e-05,3e-05,0.0001695022154457,1.5244806242264984e-05,0.0044817809362633,0.0072691770125778,25.2456326132033,7.750417567015126,2.535091949588477,8.257619598765432,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,1.1214913950174932e-05,1.3822304883614294,1.3821947950784548,1.000025823627105,68,58,1.382247675884,1.382247675884,0.001,0.001,0.0056673067021577,0.0004098523059941,0.0268169053058162,0.0342533417623869,140.72715704641053,16.97635606193049,0.45478073559670784,3.7699492026748973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,1.5431414717159697e-05,0.0001382246691754,0.0001382197578436,1.0000355327767654,60,50,0.0001382247675884,0.0001382247675884,1e-07,1e-07,8.261202566473005e-08,2.343639415869348e-08,0.0005730733760307,0.0009789504866999,4.961550683982339,3.887111734232607,12.899193029835391,16.46466692386831,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,1.5958403649929398e-05,0.4146726883536615,0.4146574512441923,1.0000367462574795,67,57,0.4146743027651999,0.4146743027651999,0.0003,0.0003,0.0016652451130898,0.0002190682983815,0.0301640614810114,0.0372124525766555,69.25466184247148,12.84352196550812,0.9241255144032922,4.983056841563786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,1.762609778976909e-05,0.0041467384905544,0.0041465701961413,1.0000405864136237,63,53,0.004146743027652,0.004146743027652,3e-06,3e-06,1.4428791644149896e-05,9.74558147959215e-07,0.0017063556834671,0.0018708361882904,11.2021519051451,5.535042792078878,5.7131880144032925,11.562692901234568,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
sz3_vs_sperr,mp-1025517,3.409320527236748e-05,4.146215132289512,4.146540633344934,0.9999215005750085,69,59,4.1467430276520005,4.1467430276520005,0.003,0.003,0.0085440136985184,0.0008017549939385,0.1010527797868281,0.1157611700153147,304.4049239238474,22.555858341501,0.21024627057613168,2.83740033436214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
sz3_vs_sperr,mp-1036731,3.7798435136293662e-06,0.1189978908436018,0.1189968551605176,1.000008703449203,89,83,0.11899790609118,0.11899790609118,1e-05,1e-05,0.0001034863908575,1.2454250345683704e-05,0.0119469258435591,0.0045725819584934,18.29301152062176,22.7105521420904,3.4986038208007812,2.818073272705078,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1036731,2.4393143739420697e-05,0.3569930815432087,0.3569730307726786,1.0000561688665575,90,84,0.35699371827354,0.35699371827354,3e-05,3e-05,0.0002576693706224,7.280156714095654e-05,0.0105039208707715,0.0078344865821726,26.70238610608877,32.68380091132415,2.39678955078125,1.9581565856933594,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1036731,2.6249497200758753e-05,3.5699339692592247,3.5697182028985424,1.000060443527589,92,86,3.5699371827354,3.5699371827354,0.0003,0.0003,0.0028209237102005,0.0005290221713032,0.0311892691220769,0.0120597166978759,70.34472117400419,79.42215763038425,0.9098052978515625,0.8058204650878906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1036731,6.812776545377097e-05,1.1899786185831545,1.1897919613052892,1.0001568822818911,91,85,1.1899790609118,1.1899790609118,0.0001,0.0001,0.0009551759098282,0.0001631563970354,0.0190187671679886,0.0105398191448102,43.38426529303461,50.77158377339648,1.475189208984375,1.2605476379394531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1036731,0.0001990691314952553,11.899763136083209,11.89430984855801,1.0004584786838944,93,87,11.899790609118,11.899790609118,0.001,0.001,0.0131613255326898,0.0014721667917925,0.0345785272774907,0.0324950747206012,127.20419737360872,137.78582984979016,0.5031280517578125,0.4644889831542969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1036731,0.0008053722910792427,35.69933138342989,35.63319052448787,1.0018561587657038,94,88,35.699371827354,35.699371827354,0.003,0.003,0.102556082821362,0.0044999823927529,0.1743978630911415,0.0718818660702362,243.5009579100145,262.7063557928691,0.2628326416015625,0.24361801147460938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1038991,1.7705039223603336e-07,0.3221072835921177,0.3221071522775105,1.000000407673677,109,105,0.32211055093274,0.32211055093274,0.0001,0.0001,0.0024466589050344,8.728554163006663e-05,0.0183146049036224,0.0308513359985802,90.37489814880996,11.67676827376291,0.7081612406867509,5.480968577907354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1038991,5.636890478832868e-07,0.0966325448258089,0.0966324194024519,1.0000012979428412,108,104,0.096633165279822,0.096633165279822,3e-05,3e-05,0.0007703174827469,3.294997717873116e-05,0.0184731506667077,0.0122157691378657,55.56247308520455,9.037593168101417,1.151856575963719,7.081531422092646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1038991,1.2136414963226372e-05,0.0322108861774257,0.0322099860526599,1.0000279455186454,107,103,0.032211055093274,0.032211055093274,1e-05,1e-05,0.0001991458628616,1.087885473083361e-05,0.0162171986897234,0.0099038210184172,37.673036700691824,7.446860438271226,1.6988277453838678,8.594225785552316,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1038991,1.9126943336084112e-05,0.9663282944856172,0.9662857369577136,1.0000440423844374,110,106,0.96633165279822,0.96633165279822,0.0003,0.0003,0.0089348602277787,0.0005243594054267,0.1248263389356889,0.0808246080937227,144.54322229589152,15.324295434107606,0.44277413346290895,4.176374716553288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
