material_id,codec,system_type,n_rows,hartree_monotone,hartree_n_decreases,hartree_slope,hartree_R2,hartree_local_elasticity_min,hartree_local_elasticity_max,bader_monotone,bader_n_decreases,bader_slope,bader_R2,bader_local_elasticity_min,bader_local_elasticity_max,bader_max_consecutive_jump
mp-1069461,ZFP,bulk,8,True,0,1.0718713108180027,0.9983826879114611,0.8946786206743192,1.34162398316173,False,1,0.760660831711937,0.8644760702992619,-0.759402968482642,2.025184596847455,7.911382712770817
mp-10761,SPERR,bulk,6,True,0,1.0501142104206591,0.9963490468984447,0.8019893217155635,1.2251863043336668,False,1,0.27120711610488907,0.8453372300804105,-0.3341915786010854,0.6352424425486176,2.0292309162082605
mp-10761,SZ3,bulk,5,True,0,1.1322669932561276,0.9809575232780698,0.9390980487848248,1.6981049825031844,False,1,0.42472040778741305,0.797943107446299,-0.14335817763134984,1.307031121469041,4.824429577276192
mp-10761,ZFP,bulk,9,True,0,1.0916379174335142,0.9981767625112892,0.9413614811630736,1.3943066675674294,False,2,0.3024847277501533,0.6139517559440675,-0.6063198532682895,2.0131325842159855,21.610720915351525
mp-1077125,SPERR,bulk,8,True,0,1.0355568729567337,0.9906322679394371,0.6582359544388682,1.4202961804601655,False,2,0.5909715693021449,0.9087715943712005,-0.25592866316520957,2.263582696874381,12.02448994471134
mp-1077125,SZ3,bulk,8,True,0,1.154946330428741,0.9859507519144426,0.21950202761267468,1.9127062226616056,True,0,0.8715050741885788,0.9616426222793039,0.4684752563997612,2.4515735834353674,14.779575634175162
mp-1077125,ZFP,bulk,9,True,0,1.0776795203593914,0.9989315448750784,0.778567046643364,1.3029649860391486,False,3,0.41805983368869154,0.8280913151039778,-0.3502750553908979,1.6979839940410204,6.2989424103439235
mp-1077596,SPERR,bulk,7,True,0,0.9973634729523345,0.9964625364551081,0.641254751854185,1.3301866113003475,False,2,0.1391648223121915,0.20632612944855055,-0.7494233392229722,1.6717632693499622,6.319219387186502
mp-1077596,SZ3,bulk,6,True,0,1.1957873816760554,0.9967430542515737,0.975637178493133,1.4431090900679207,False,2,0.29096922195015856,0.5840027069296434,-0.3642221558000868,1.3839725290395908,4.574254228770395
mp-1077596,ZFP,bulk,8,True,0,1.0672257478316838,0.9983239081550209,0.7405952004687356,1.4939031442110193,False,2,0.23733608874641415,0.5906035776764924,-0.4781175985904185,1.787352917340153,3.7127462204468475
mp-1078524,ZFP,bulk,7,True,0,1.0852466108601557,0.9957230330111185,0.9184144621924992,1.6908739358820701,True,0,0.6368819832197924,0.9529344254867538,0.052822210313965126,1.0697233619408248,4.093544202592925
mp-1094905,SPERR,bulk,7,True,0,1.034648782026618,0.9953874432728401,0.6115201514288789,1.3495110934866603,True,0,0.8334980502258404,0.965302576128882,0.21453724261310075,1.3190466958719285,4.259348029014105
mp-1094905,SZ3,bulk,8,True,0,1.220481105978377,0.9932108353743941,0.6666719333663939,1.7103581152832708,False,1,0.7482271611037559,0.9094181699672392,-0.7785855157969308,2.219777788240038,11.458225451681601
mp-1094905,ZFP,bulk,10,True,0,1.0561202517811001,0.9987502627535353,0.8933124743382298,1.5835117734275264,False,1,0.756189223270847,0.971456188057552,-0.1460429928444334,1.6905913836402668,6.773510168123007
mp-1097014,SPERR,bulk,10,True,0,0.9859355550017703,0.9956578625219993,0.6736750560074543,1.2338177675529123,True,0,0.7112995589408506,0.9882447810456012,0.33986715854355914,1.3029127315311964,4.184494490091703
mp-1097014,SZ3,bulk,9,True,0,1.1771868809303843,0.9982116626160545,0.9128621350839276,1.5009255243474766,True,0,0.6346286046768843,0.9480977675067969,0.25845671536698367,1.097365398740532,3.7479112063326756
mp-1097014,ZFP,bulk,11,True,0,1.0898964546759504,0.9985615544986717,0.8498299813236626,1.526725379914842,False,1,0.6938586667912905,0.9388493503437374,-0.02149984146822341,1.8617129272273443,10.311639119289673
mp-1100976,SPERR,bulk,10,True,0,1.00951319806115,0.9963241226917579,0.36422048402669926,1.3843543645313436,True,0,0.6986761896143248,0.9842606915700732,0.002504650235905859,1.4036683854938325,4.674346154828268
mp-1100976,SZ3,bulk,9,True,0,1.1960083493989373,0.9923157350313083,0.7941908659873922,1.7665848081479483,True,0,0.6012902946264193,0.9595422311150366,0.07916065038043596,1.3318651366727032,7.399730659307101
mp-1100976,ZFP,bulk,13,True,0,1.0818352156067894,0.9912130392910548,0.5436050558374266,2.4828911366874515,False,1,0.7237932109951937,0.9663394010212191,-0.09359988331743234,2.3753880155171836,11.786118832798959
mp-1103974,SPERR,bulk,12,True,0,1.0132784816179037,0.9989005579449607,0.6344010224033046,1.2380007436862535,False,2,0.3552774784057188,0.7868299092953251,-1.790921193265305,1.9312744810850375,10.22990158941465
mp-1103974,SZ3,bulk,9,True,0,1.1754883676972887,0.9989679825091803,1.007799494860532,1.4400327415482599,False,3,0.35928124729431754,0.8250493499130633,-0.3827845590063234,1.1653269154900598,4.067469599120517
mp-1103974,ZFP,bulk,13,True,0,1.0657866356672347,0.9995173221301146,0.895888898442094,1.271792331760636,False,3,0.5025050192825706,0.8891475872574215,-1.1237669428059451,2.215558620911598,21.084365421967195
mp-1104614,SPERR,bulk,10,True,0,1.0243003267920985,0.9938376607399174,0.3550214884184921,1.76135519645528,False,1,0.7249236605999961,0.9778413736525778,-0.09341550094483035,1.3717020721439896,4.513062071519149
mp-1104614,SZ3,bulk,10,True,0,1.2521484580321625,0.9961825391753072,0.9051399001104141,2.053223932167539,True,0,0.652896524193426,0.9733016137722369,0.23932289046924735,1.3830169966076193,4.5694748546434365
mp-1104614,ZFP,bulk,12,True,0,1.047150612634014,0.9946116009196858,0.4467103470538444,1.587112918711373,False,1,0.6509716675337015,0.9808142407428608,-0.6533176692470338,1.9655206581440159,4.088655381333143
mp-1105871,SPERR,bulk,5,True,0,1.0753472371784143,0.999084555064584,0.9483167455834537,1.1408711994326675,True,0,0.5348364058309844,0.9566627119879084,0.07647850371352355,0.8697516810742617,2.8494541224394796
mp-1105871,ZFP,bulk,7,True,0,1.059380649278355,0.9988505897722814,0.8205056383839223,1.2228269640648448,False,2,0.45330147821329453,0.8533890068819102,-0.25671266462597725,1.6886052733026775,2.6672250141309126
mp-1111338,SPERR,bulk,8,True,0,0.9861788887825198,0.9993633454538776,0.806435406748029,1.125511284998377,False,2,0.6558414873042332,0.8765720976312684,-0.679087610239333,1.5982379503065982,6.882469975870528
mp-1111338,SZ3,bulk,5,True,0,1.0552700850568701,0.9962157064149091,0.7719155723703407,1.3551470668784507,False,1,0.4687422251638249,0.8940016767512291,-0.13664312974088583,1.023089934723976,3.0769474892302697
mp-1111338,ZFP,bulk,8,True,0,1.0261810166512222,0.9959107127459513,0.1286987535026156,1.4812422657208286,False,1,0.6797146397136965,0.918571967789998,-0.3788830814895636,4.426390787772388,6.017115208271514
mp-1112138,SPERR,bulk,6,True,0,0.9899380077009636,0.996531893662578,0.7581078708224195,1.203529557980746,False,2,0.4346820565114572,0.7000620730881987,-0.8258572768659312,1.5785456416678882,6.586452001111549
mp-1112138,SZ3,bulk,6,True,0,1.1046696388677995,0.9968108836349621,0.8670718825148963,1.349813119122566,False,1,0.370698604209666,0.7403129312539338,-0.2838421534174176,1.2294190259258804,3.8599550587403613
mp-1112138,ZFP,bulk,7,True,0,1.0781492133672474,0.9987049866922051,0.8344856598775013,1.1956137997378746,False,2,0.31378027992706536,0.8164277491488644,-0.6287894813709843,1.1536175702115579,2.1854811479264096
mp-1114492,SPERR,bulk,7,True,0,1.0232385249856302,0.9934333990288967,0.8821854701178761,1.480532586634064,False,1,0.4579028984883728,0.7396500483392859,-0.07136861741165894,1.3063374113319453,4.04141592579029
mp-1114492,SZ3,bulk,6,True,0,1.1274749925549268,0.9972748650815161,0.9192116398636303,1.4599429516781255,True,0,0.5623019398350725,0.9652301502772427,0.061306045036913524,1.1202600176231223,4.221374604949569
mp-1114492,ZFP,bulk,8,True,0,1.067538400827157,0.996159971166988,0.6871788136435044,1.8829151170227096,False,2,0.4626059331758754,0.8419051083444323,-0.11883464720808638,1.2340974160999163,4.712664471908121
mp-11306,SPERR,bulk,6,True,0,1.029690227855708,0.9988634636061344,0.9193829989224981,1.2054594404145385,True,0,0.7148183729650984,0.9456960667684258,0.1715653333113421,1.5253702454804463,5.342035418249237
mp-11306,SZ3,bulk,6,True,0,1.1913298852410594,0.9981714545765324,1.0210011581977116,1.4343678528170838,False,1,0.6119609978208529,0.8428338421012305,-0.976056359955962,1.4201444781541863,5.527921180399848
mp-11306,ZFP,bulk,8,True,0,1.1027045571112721,0.9964357638494743,0.7604323399547418,2.0199327579600372,False,2,0.4440891101691677,0.520896668490521,-1.2440218425595144,4.123682673236986,7.601753860639238
mp-11419,SZ3,bulk,5,True,0,1.108474890942627,0.9937878356011781,0.9772979498228728,1.5736092577638114,False,2,0.18402809080089483,0.3312634544750187,-1.0455750140597817,1.1510374191797519,3.541730262166189
mp-11419,ZFP,bulk,6,True,0,1.05528359497597,0.9985532183512528,0.6509917421238359,1.13934424578796,False,1,1.3937778144055912,0.805558477541212,-3.950457132842032,3.8538250460756727,118.49513477194729
mp-1173587,SPERR,bulk,6,True,0,1.0224753136421143,0.996722685141515,0.8554717412526806,1.2766694692657996,True,0,0.6091261325501575,0.9793140647920615,0.4187413526703552,1.0564714190588347,3.1920151678830573
mp-1173587,SZ3,bulk,6,True,0,1.1848592927754125,0.9934515603163728,0.8458776224064349,1.711372791458646,True,0,0.6982122732171923,0.9651961805151292,0.2160086863532364,1.1913786249204115,4.197100459772257
mp-1173587,ZFP,bulk,8,True,0,1.081064221797195,0.9967044410136062,0.9465216348934636,1.357631728050464,False,1,0.6435323857678568,0.8586575631199633,-0.0719744400564907,1.5547510120097607,8.045450958765821
mp-1174037,SPERR,bulk,11,True,0,1.0218764268462772,0.9990681491110672,0.818039389893205,1.221685149829578,False,3,0.6588013893485317,0.9592127224770479,-0.769417047127897,1.1860284954984042,4.170079995593776
mp-1174037,SZ3,bulk,11,True,0,1.1799143829547236,0.9977264593699526,0.8382207819608799,1.4932996818837823,True,0,0.6281247112452221,0.9747489224656327,0.1703931197178482,1.1202436585165434,3.8526601675671697
mp-1174037,ZFP,bulk,13,True,0,1.0483132752131175,0.9991219459098895,0.6066680022424382,1.3860143981083184,False,1,0.5206620674475928,0.953750130641702,-0.1967773321106693,1.1795710625554494,4.838521296266596
mp-1175088,SPERR,bulk,11,True,0,0.9898574969220519,0.9943958710358087,0.29271979652473795,1.3975838300844126,False,2,0.6515515874959996,0.9741429853720298,-0.2017274878168373,1.3064251698016744,4.82063387397205
mp-1175088,SZ3,bulk,10,True,0,1.2074618141236335,0.9975997372923701,0.7490995116637301,1.6061208429322607,True,0,0.6208526027956721,0.9633566082251748,0.027826667214062174,1.3181522692791743,4.255292357119722
mp-1175088,ZFP,bulk,13,True,0,1.0785819724710757,0.9954721850935649,0.10692173517031485,1.9889111633201468,False,2,0.6621434499706417,0.9520487597039797,-0.19401216685261902,2.0468117694182655,13.806136419690985
mp-1175263,SPERR,bulk,11,True,0,1.0073083709252042,0.994075329167798,0.6447834071414477,1.6435008915461673,False,1,0.7062503846410971,0.9441620514408475,-1.3046218719134353,2.609888264202438,17.58876490591854
mp-1175263,SZ3,bulk,9,True,0,1.1698839647778256,0.9943901887821712,0.7860523506787663,1.6743375496408037,False,1,0.6226365701613982,0.9818717695751265,-0.20486137160402498,1.0537770773566313,7.806187075925697
mp-1175263,ZFP,bulk,13,False,1,1.0212607108229277,0.995778522011927,-0.05583299794216514,1.4696178774906508,False,1,0.6216432347475885,0.9470778449127524,-0.24954177323426843,2.1974622132679458,8.214471231116628
mp-1177023,SPERR,bulk,11,True,0,1.0088664091499973,0.9975063790116585,0.7334336937174561,1.4093391231416328,False,1,0.6175804145711095,0.9615109467938542,-0.1879286375104046,1.4923201398363188,6.029666361934309
mp-1177023,SZ3,bulk,11,True,0,1.2097733748787554,0.9927695823928594,0.7379336562046045,2.2284929238940534,False,1,0.6076214817036637,0.9650614796949106,-0.1492993169021586,1.1734921923927828,4.107639067129216
mp-1177023,ZFP,bulk,13,True,0,1.0332368133677472,0.9964662891626762,0.311067941965092,1.4423464344494454,False,2,0.5621880197480308,0.9027444452458366,-0.8163895144927678,1.8171819450743236,10.80969484180456
mp-1178256,SPERR,bulk,11,True,0,1.0048774021038924,0.9941514258202457,0.5197164831840339,1.7037315782059903,False,3,0.4360200391061612,0.9455088208170199,-0.018232163293481145,1.02111544900941,3.4191289905629914
mp-1178256,SZ3,bulk,10,True,0,1.2110026909855671,0.9950692891270628,0.6236116591196668,1.7137013224687876,False,3,0.42828236933902863,0.9030103259370528,-0.36480066577375386,1.2911645205885343,4.130746628833015
mp-1178256,ZFP,bulk,12,True,0,1.0384069967796923,0.9936368356872943,0.18105013351704563,1.9670459608234845,False,2,0.3031447128359492,0.8960279524424664,-0.27140777531975246,1.2788742688704704,2.310609548385663
mp-1178447,SPERR,bulk,11,True,0,1.022753866347807,0.9987283799375762,0.6473185873716254,1.3258579646060642,True,0,0.6351557294127738,0.9594942740212491,0.16479492594865067,2.117258086415469,10.237256847383732
mp-1178447,SZ3,bulk,11,True,0,1.2310546068255734,0.9969783337750118,0.6576204872535032,1.725983249500846,False,1,0.6289870080257574,0.9711073485836774,-0.15716168855661555,1.8249451696779975,7.425420222592433
mp-1178447,ZFP,bulk,12,True,0,1.0297011246247503,0.99901367238658,0.7990486178342638,1.241706764413775,False,2,0.6124847473495325,0.9516665959044156,-1.0967000825923368,1.8825077572826618,12.165255906493346
mp-1184653,SPERR,bulk,6,True,0,0.9966041786822268,0.9989315794808438,0.8932997545199767,1.061734562525879,True,0,0.508192408931542,0.9152074357687209,0.07866275269591243,0.898181347546339,2.682454705927943
mp-1184653,SZ3,bulk,5,True,0,1.1961413191091943,0.9984827925328192,1.0712306213990122,1.3983702070456139,False,1,0.42267374678060776,0.8655296326611821,-0.297853594847485,0.7179567917952753,3.994092522661184
mp-1184653,ZFP,bulk,8,True,0,1.077713951483604,0.999134848429159,0.9005420464221893,1.2257686752870869,False,1,0.3834198760890456,0.848330635602822,-0.14504092090457382,1.32588242067287,4.635498523613974
mp-1187017,SPERR,bulk,7,True,0,1.0147693876503068,0.9977586645182139,0.836746000496821,1.209741075140259,True,0,0.41442851958212906,0.8967208839672426,0.05279127171751936,1.241758430948318,3.9126952178969274
mp-1187017,SZ3,bulk,6,True,0,1.0787891978858861,0.9985521519688293,1.0102370820974622,1.2992421878393596,True,0,0.48729485297748726,0.8966010356803866,0.09482664890320175,1.1974541400629555,3.7268007937463636
mp-1187017,ZFP,bulk,9,True,0,1.0901167208462503,0.9993406391174892,0.9575174101052801,1.3848204591859279,False,2,0.3232414096886836,0.5355648461145088,-0.21683779820586105,1.9083462126186197,9.907982043765147
mp-1187279,SPERR,bulk,6,True,0,0.9869240495963286,0.9933389236297836,0.701887086385656,1.2285360558862743,True,0,0.5981163510760628,0.9350430059522556,0.246851139361877,1.2002366035971843,4.251154758022705
mp-1187279,SZ3,bulk,6,True,0,1.2270543773823372,0.9940610472280916,0.9532767698524821,1.6461442980280532,False,1,0.5503569926782147,0.9373978906747141,-0.012292384301022747,1.3776828929893175,4.543158644085744
mp-1187279,ZFP,bulk,7,True,0,1.134215016941357,0.9927765841933435,0.8944035379319296,1.7281550596276425,False,2,0.730889963575206,0.633071425358507,-0.6278814174545116,3.731066538086996,26.065637364455853
mp-1187638,SPERR,bulk,8,True,0,0.9784652960955377,0.9901998148966875,0.2489057359577514,1.3985517072574876,False,3,0.4614465863899926,0.6315881827755976,-2.421220586957404,1.8115063452827525,7.140917398380382
mp-1187638,SZ3,bulk,5,True,0,1.061445928659291,0.9979498779240674,0.8984632728709048,1.2692391140683732,True,0,0.6507526611169929,0.967056848384277,0.14888425592220667,1.0435500592373148,3.51275340536066
mp-1187638,ZFP,bulk,9,True,0,1.0825333931935661,0.9966194588447868,0.686829702470917,1.8331576047323215,False,1,0.9428185107706873,0.924556420811293,-0.4622436835021492,2.4309319083449985,17.125549570183928
mp-1188002,SPERR,bulk,12,True,0,1.0048456976647158,0.9982906727185231,0.5746143694734784,1.3670413495003326,False,3,0.5767125062367509,0.9485772405506943,-0.4823374752209207,2.042541419182027,9.429829684908261
mp-1188002,SZ3,bulk,9,True,0,1.217839765758319,0.9973962002523242,0.9507565010980439,1.6473446519559685,False,2,0.7807016173028284,0.8849954617884905,-0.9955432687631496,2.7738791580148496,21.061253667575176
mp-1188002,ZFP,bulk,13,True,0,1.040053028374215,0.9987143792298041,0.7471267810424963,1.6203943359690502,True,0,1.2533195101152035,0.9115764667278506,0.240506573322825,3.8713748149444016,279.7009590815888
mp-1192831,SPERR,bulk,8,True,0,1.0278893349771165,0.998794040377783,0.8706156749315339,1.2715850317912858,False,1,0.5408972753782073,0.9115410214501523,-0.5394718292849745,0.9125878477158915,3.000362167251267
mp-1192831,SZ3,bulk,8,True,0,1.1837133574236265,0.9935275836797792,0.9316092891822922,1.8696423538945603,False,1,0.5539459579315468,0.9420370319855773,-0.017203949323735118,0.8907295764607298,2.9224262875635416
mp-1192831,ZFP,bulk,12,True,0,1.0298292961365894,0.9981539042679914,0.5561385967268409,1.901655074882013,False,1,0.4729440103528367,0.9352884871361637,-0.8013068532402436,0.9919054669849974,3.586971918360697
mp-1193567,SPERR,bulk,11,True,0,0.989094932912205,0.9981499743099901,0.6839841596482287,1.3912080007697383,False,1,0.5562023650866107,0.9515676959603019,-0.283168608388639,0.9375714616673455,3.091992019460167
mp-1193567,SZ3,bulk,11,True,0,1.2203586718697073,0.9988458828544062,0.9956859916681496,1.6247907934106978,False,1,0.5451391709106125,0.9600441596447225,-0.17501371163886664,1.0222559182775823,3.2334390476613324
