material_id,formula,system_type,corpus,codec,codec_config_frozen,ladder,nominal_tolerance_relative,nominal_tolerance_absolute,npoints,npoints_frozen,natoms,value_ptp,value_ptp_frozen,stability_floor_A1_e,npz_sha256,frozen_realized_Linf,frozen_compressed_bytes,compression_ratio_frozen,Bader_error_resolved_e,Bader_error_fixed_e,frac_voxels_reassigned,n_voxels_reassigned,electron_count_abs_dev_frozen,rmse_density_frozen,codec_config_reproduced,reproduced_realized_Linf,Linf_reproduction_ratio,reproduced_compressed_bytes,compressed_bytes_equal,gate_linf_pass,reproduction_gate_pass,realized_Linf,realized_Linf_over_ptp,rmse_density,electron_count_abs_dev,compression_ratio_reproduced,compression_ratio,V_orig_rms,potential_rel_RMSE,potential_rel_Linf,encode_seconds
mp-752703,Li2CoNi3O8,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,1e-05,0.040566235066071,592704,592704,14,4056.623506607101,4056.623506607101,0.0014436895864813,7d4f2935a2e253520f765aaeae3c622a6c1d958ee04a8bc0f4f0fa3d07f93575,0.0405662345536654,284334,16.676275084935323,0.0114321587806038,9.9931040486112e-05,0.0061784634488716,3662,0.0005554041976694,0.0219872048131131,pysz ABS INTERP_LORENZO,0.0405662345536654,1.000000000000002,284335,False,True,False,0.0405662345536654,9.999999873686695e-06,0.0219872048131132,0.0005554041976836,16.676216434839187,16.676216434839187,593.9950169133779,5.246897242458222e-06,2.2004855904175765e-05,0.135
mp-752703,Li2CoNi3O8,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,3e-05,0.121698705198213,592704,592704,14,4056.623506607101,4056.623506607101,0.0014436895864813,7d4f2935a2e253520f765aaeae3c622a6c1d958ee04a8bc0f4f0fa3d07f93575,0.121698467926933,184086,25.75770020533881,0.0090645582400554,0.0005574786043318,0.009929070834683,5885,0.0025115442193737,0.0629001199313224,pysz ABS INTERP_LORENZO,0.1216986831952837,1.0000017688665637,190601,False,True,False,0.1216986831952837,2.999999457604848e-05,0.0629043857733419,0.0022711628494818,24.87726717068641,24.87726717068641,593.9950169133779,1.6983752837645336e-05,7.744361606169357e-05,0.127
mp-998744,TlGeCl3,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,1e-07,0.0002880622098913,512000,512000,5,2880.6220989131098,2880.6220989131098,0.0007463983271174,3d90f1fc47566662d01bff7e98aaa345cb9013eee8df7cf821c24c1c4c9cc007,0.0002880619855449,597697,6.852970652353952,0.0001309766122732,3.643017087995304e-07,0.000115234375,59,1.028923044543717e-06,0.0001621331504074,pysz ABS INTERP_LORENZO,0.0002880619852536,0.9999999989889764,597698,False,True,False,0.0002880619852536,9.999992201766122e-08,0.0001621331504066,1.0289230161220075e-06,6.852959186746484,6.852959186746484,335.829245347482,3.0151636076709005e-08,1.0567250165188305e-07,0.254
mp-998744,TlGeCl3,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,3e-06,0.0086418662967393,512000,512000,5,2880.6220989131098,2880.6220989131098,0.0007463983271174,3d90f1fc47566662d01bff7e98aaa345cb9013eee8df7cf821c24c1c4c9cc007,0.0086418335014712,217695,18.8153150049381,0.0004592934604881,4.0335573871175256e-05,0.00099609375,510,9.1561505726645e-05,0.0045956436712618,pysz ABS INTERP_LORENZO,0.008641833501727,1.000000000029611,217696,False,True,False,0.008641833501727,2.9999886153021425e-06,0.0045956436712659,9.156150565559074e-05,18.8152285756284,18.8152285756284,335.829245347482,4.59486187488154e-06,1.312395373537094e-05,0.148
mp-849339,Mn3O5F,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,1e-05,0.03227972457162,762048,762048,18,3227.972457162,3227.972457162,0.0007145841710913,2ae360f4081e88af8130044c210300c6abd2384f178c664677668dd82021b06f,0.032279722859279,422505,14.429140483544574,0.0008233182000818,6.473572616894074e-05,0.0016521269001427,1259,0.0006883035533178,0.0168473675308061,pysz ABS INTERP_LORENZO,0.0322797228592932,1.0000000000004416,422506,False,True,False,0.0322797228592932,9.999999469534898e-06,0.0168473675308047,0.0006883035532609,14.429106332217769,14.429106332217769,498.6687025065655,7.549943829455347e-06,2.681547647021206e-05,0.224
mp-849339,Mn3O5F,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.0003,0.9683917371486,762048,762048,18,3227.972457162,3227.972457162,0.0007145841710913,2ae360f4081e88af8130044c210300c6abd2384f178c664677668dd82021b06f,0.9683836898572906,101103,60.29874484436664,0.0089385422942331,0.0020947554081862,0.0185631351305954,14146,0.0162630508770007,0.454965927806394,pysz ABS INTERP_LORENZO,0.9683836898572054,0.999999999999912,101102,False,True,False,0.9683836898572054,0.0002999975070136,0.4549659278063946,0.0162630508770007,60.29934125932227,60.29934125932227,498.6687025065655,0.0002436908360887,0.0010981190456681,0.085
mp-1215324,ZrVCo,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.0001,0.219346793927,819200,819200,12,2193.46793927,2193.46793927,0.0130742704163857,e5658e96ca92642a815021a4fd5e24e9bf4f25091304e03d2eee9e1210623ccf,0.2193465224506283,156041,41.99921815420306,0.0311031199058575,0.0007731245672317,0.012744140625,10440,0.0038751926712166,0.1080672685803794,pysz ABS INTERP_LORENZO,0.2193465224506354,1.0000000000000326,156040,False,True,False,0.2193465224506354,9.999987623417708e-05,0.1080672685803781,0.0038751926712023,41.99948731094591,41.99948731094591,325.6643186472793,9.167687429062206e-05,0.0003636720103212,0.12
mp-1206294,CeB2Pd2C,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.0001,0.0528155179088999,884736,884736,6,528.155179089,528.155179089,0.002677258230209,b8ec9c6bd99021a093f10b22d78e21ef90e79ae4ff0b85533ed09d511dca5a4f,0.0528152080112676,158559,44.638828448716254,0.0066419702039084,0.0002901716542229,0.0059328432436342,5249,0.0007006177692474,0.0259087029901294,pysz ABS INTERP_LORENZO,0.0528152080114665,1.000000000003767,158558,False,True,False,0.0528152080114665,9.999941324548976e-05,0.0259087029901279,0.0007006177692474,44.63910997868288,44.63910997868288,108.60353695991029,3.6864406747639264e-05,0.0001603701766165,0.15
mp-1175263,Li7Mn4CoO12,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,1e-06,0.0037694718463575,829440,829440,24,3769.4718463576,3769.4718463576,5.3444224779930494e-05,0f244a163662c73ee71fa24553ed6781585cbd0901718cb0b32f9c82fa2dc412,0.0037694662842184,880379,7.537117536879003,0.0002861657310297,2.00674079664509e-06,0.0002049575617283,170,8.983642288740157e-06,0.0021198597230045,pysz ABS INTERP_LORENZO,0.0037694662845417,1.0000000000857887,880380,False,True,False,0.0037694662845417,9.999985245105818e-07,0.0021198597230023,8.98364214663161e-06,7.537108975669597,7.537108975669597,799.169245131517,1.98638462987246e-07,9.066023835727114e-07,0.276
mp-1175263,Li7Mn4CoO12,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.01,37.694718463576,829440,829440,24,3769.4718463576,3769.4718463576,5.3444224779930494e-05,0f244a163662c73ee71fa24553ed6781585cbd0901718cb0b32f9c82fa2dc412,37.69436525611172,14453,459.1102193316266,0.3027584594921699,0.105111597782443,0.1810655381944444,150183,0.6509730897982422,15.812490098725227,pysz ABS INTERP_LORENZO,37.69436525611176,1.0000000000000009,14452,False,True,False,37.69436525611176,0.0099999062978903,15.812490098725227,0.6509730897982138,459.1419872681982,459.1419872681982,799.169245131517,0.0428418712575904,0.1037698997469061,0.091
