material_id,system_type,codec_a,codec_b,linf_a,linf_b,linf_ratio,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b
mp-10761,bulk,SPERR,ZFP,0.1576789448251752,0.1972848663749999,0.7992450091202555,0.0973200669965939,0.0333962740575213,0.0153131580569247,2.180887438983842,base,base,0.0001,0.001
mp-10761,bulk,SPERR,ZFP,4.730699816125611,4.118184350000007,1.1487343484576165,0.060219607158217725,0.0696142400581489,0.0140157521292874,4.966857248615475,base,base,0.003,0.03
mp-1077125,bulk,SPERR,ZFP,0.1987990295523047,0.1950597035000001,1.0191701616746516,0.008246700303538246,0.0115095883538485,0.0092709970028508,1.2414617705419753,base,base,0.003,0.03
mp-1077125,bulk,SPERR,ZFP,0.6622587193936624,0.6525615299999998,1.0148601916414879,0.0064062174406347705,0.0145944709784142,0.0163361055342239,0.8933874079007997,base,base,0.01,0.1
mp-1078524,bulk,SPERR,ZFP,0.0488524408628237,0.0599055231249963,0.815491432415844,0.08858059731416268,0.0162579412820811,0.0034913650294647,4.656614574779591,base,base,1e-05,0.0001
mp-1094905,bulk,SPERR,ZFP,0.136435465842986,0.1717567520000003,0.79435285224179,0.09998654071971946,0.0594087819201192,0.0160989621927623,3.6902243268095836,base,base,0.0001,0.001
mp-1097014,bulk,SPERR,ZFP,2.784019600425551,2.787568110000052,0.9987270231849147,0.0005531989858749697,0.0138773515127876,0.0066671803845874,2.08144233578381,base,base,0.0003,0.003
mp-1097014,bulk,SPERR,ZFP,9.280069452188634,9.761668809999946,0.9506642391598087,0.021972842502856027,0.0264535667781782,0.0687495580690722,0.3847816265466098,base,base,0.001,0.01
mp-1100976,bulk,SPERR,ZFP,0.369623876952744,0.4190259162500069,0.8821026638653354,0.05448086639255051,0.008152941242745,0.0024568865868257,3.318403578928976,base,base,0.0001,0.001
mp-1100976,bulk,SPERR,ZFP,1.1088496888956172,1.373111599999902,0.8075452052809811,0.09283315710264887,0.0153747417194605,0.008868986539726,1.7335398639510722,base,base,0.0003,0.003
mp-1100976,bulk,SPERR,ZFP,11.087949549208872,12.542884559999948,0.8840031570225118,0.053546183997099206,0.0524054381494494,0.0270972449451392,1.9339766184919873,base,base,0.003,0.03
mp-1103974,bulk,SPERR,ZFP,0.1880849407838241,0.1959824139999995,0.959703153691252,0.017863078053938053,0.0015878557991033,0.0011915943965981,1.3325472187822403,base,base,0.0001,0.001
mp-1103974,bulk,SPERR,ZFP,0.5639653437739867,0.6887276300000167,0.818851051139001,0.08679508914483014,0.0044860178037184,0.0059680529986483,0.751671911213663,base,base,0.0003,0.003
mp-1103974,bulk,SPERR,ZFP,1.875399172072832,2.273343920000002,0.8249518058283193,0.08357142244909782,0.0081939239795936,0.0110114779702552,0.7441257206096648,base,base,0.001,0.01
mp-1103974,bulk,SPERR,ZFP,5.309556955370283,4.531568670000013,1.171681892524486,0.06880971827464577,0.0159587585138423,0.0216578962259426,0.7368563570235566,base,base,0.003,0.03
mp-1103974,bulk,SPERR,ZFP,17.548704449723118,17.215350954,1.0193637351114042,0.008329179065171832,0.0301141303561642,0.0504434588643647,0.5969878163417941,base,base,0.01,0.1
mp-1104614,bulk,SPERR,ZFP,0.0203128760470772,0.0162894977031271,1.246992167424397,0.09586372560761514,0.0009443078129365,0.0003511732331382,2.6890085115481424,tight,base,3e-06,1e-05
mp-1104614,bulk,SPERR,ZFP,0.6771045723187186,0.8413128024999992,0.8048190522082531,0.09430175126059484,0.0116087392327433,0.0046580354506655,2.4921964110609642,base,base,0.0001,0.001
mp-1104614,bulk,SPERR,ZFP,20.313093401010647,18.67533592000001,1.0876962796292575,0.03650764306867993,0.1999069635262689,0.0800841636960107,2.4962109148706397,base,base,0.003,0.03
mp-1105871,bulk,SPERR,ZFP,0.3634253268166389,0.3852077599999859,0.9434527664153293,0.025279837733993227,0.034545905572406,0.0155908938336235,2.215774537435686,base,base,0.0001,0.001
mp-1105871,bulk,SPERR,ZFP,1.090270983459348,1.349523640000001,0.8078932084949229,0.09264604272360649,0.0375738717794682,0.0415844220257,0.9035564268813644,base,base,0.0003,0.003
mp-1111338,bulk,SPERR,ZFP,5.723588239946139,5.625353500000074,1.017462856324685,0.007518563757042185,0.0405342910970762,0.0484652260396378,0.8363582388726466,base,base,0.003,0.03
mp-1112138,bulk,SPERR,ZFP,1.489453817155038,1.7151075480000006,0.8684317312298584,0.06126431644025099,0.0046746806443369,0.0082991385989998,0.5632729937659176,base,base,0.0003,0.003
mp-1112138,bulk,SPERR,ZFP,4.916299063283304,6.0838293870000015,0.8080928557576763,0.09253873275738833,0.0307895596844502,0.0147431580579109,2.0883964998210884,base,base,0.001,0.01
mp-1114492,bulk,SPERR,ZFP,0.049299181872584,0.058925110156224,0.8366413188177425,0.07746069092509011,0.0038286341662532,0.002133105443689,1.7948639986741333,base,base,3e-05,0.0003
mp-1114492,bulk,SPERR,ZFP,4.786769441296713,5.014156099999994,0.9546510610821866,0.020155340393852694,0.026552587419788,0.0384223116273902,0.6910720957470813,base,base,0.003,0.03
mp-11306,bulk,SPERR,ZFP,0.1817749432276691,0.1997203330000019,0.9101474071128621,0.040888263820382575,0.0091148311818916,0.0031359570170383,2.906554883363785,base,base,0.0001,0.001
