material_id,system_type,codec_a,codec_b,linf_a,linf_b,linf_ratio,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b
mp-1219705,bulk,SZ3,ZFP,0.116975761127068,0.1464851450000139,0.798550331687605,0.09769770559273583,0.0120329747343319,0.0083906071425552,1.4341005996221015,base,base,0.0003,0.003
mp-1219705,bulk,SZ3,ZFP,1.1695043275565524,1.0676436220000056,1.0954070285791921,0.039575523212600085,0.0368501576827853,0.1000220571811461,0.368420313691883,base,base,0.003,0.03
mp-1223939,bulk,SZ3,ZFP,0.3776149611342703,0.4198611260000007,0.899380623140304,0.04605647339904645,0.009038377014841,0.0040169561806893,2.2500561639908248,base,base,0.0001,0.001
mp-1223939,bulk,SZ3,ZFP,1.132843503271317,1.2609899299999938,0.8983763282481746,0.046541700030922596,0.0163076862034223,0.010931166132531,1.4918523793075336,base,base,0.0003,0.003
mp-1224859,bulk,SZ3,ZFP,0.0096311377638329,0.0080369289843744,1.1983604412279865,0.0785874642072284,0.0024776253817364,0.000384397561687,6.4454763210850805,tight,base,3e-06,1e-05
mp-1224859,bulk,SZ3,ZFP,0.9631045598175164,1.1896365650000007,0.809578814364634,0.09174086528308123,0.0380771106873751,0.0055704477899549,6.8355565159481335,base,base,0.0003,0.003
mp-1225264,bulk,SZ3,ZFP,0.3067089251353039,0.2488569562501652,1.2324707725950912,0.09077662900307804,0.008036635351809,0.0038915404737371,2.065155278750399,base,base,3e-05,0.0001
mp-1225264,bulk,SZ3,ZFP,3.067081714598196,3.1082190600000104,0.9867649787200603,0.005786272456039798,0.0343689739905475,0.0202925839138963,1.6936716455814056,base,base,0.0003,0.003
mp-1225264,bulk,SZ3,ZFP,10.223599953864865,9.762336499999948,1.0472492885145803,0.02005007398021663,0.0613494491698629,0.0438630136033815,1.3986601496330688,base,base,0.001,0.01
mp-1228245,bulk,SZ3,ZFP,5.584932483313011,5.143176800000219,1.0858915997818261,0.03578647353432263,0.016776495560328,0.0084761592413933,1.9792567697879049,base,base,0.001,0.01
mp-1228245,bulk,SZ3,ZFP,16.75502655526617,20.44112140000016,0.8196725721352077,0.0863595970222284,0.0456724206269285,0.0170438148498952,2.679706452409,base,base,0.003,0.03
mp-12406,bulk,SZ3,ZFP,0.169521447055942,0.171984265000006,0.9856799809909127,0.006264063810220155,0.0040897883619095,0.0038641333175242,1.0583973237574216,base,base,0.0003,0.003
mp-12406,bulk,SZ3,ZFP,0.5650704131702753,0.5770391899999936,0.9792582946927427,0.009102741123950875,0.012501346671593,0.0092741140208065,1.34798285243703,base,base,0.001,0.01
mp-1246480,bulk,SZ3,ZFP,1.4566797093805235,1.2579750820000015,1.1579559326919338,0.06369203214367689,0.0379607088951523,0.0183674385409311,2.066739399212274,base,base,0.001,0.01
mp-1246480,bulk,SZ3,ZFP,4.369600052031682,4.717654570000008,0.9262229752509572,0.03328445039788441,0.0931527430448495,0.04378213851923,2.127642600279448,base,base,0.003,0.03
mp-1246536,bulk,SZ3,ZFP,0.0012466494364105,0.0010407734838793,1.1978105281504998,0.07838812599445166,0.0006967974497111,0.0009244534765748,0.7537398769841938,tight,tight,3e-07,1e-06
mp-1246536,bulk,SZ3,ZFP,1.24664766201181,1.5495685000000776,0.8045127801783191,0.09446705247628037,0.0196232790783188,0.0106946478393314,1.8348691208092733,base,base,0.0003,0.003
mp-1246536,bulk,SZ3,ZFP,12.46636764100981,10.537770170000044,1.1830176061820257,0.07299120803520287,0.0743332564958896,0.0296763417910561,2.504798503105671,base,base,0.003,0.03
mp-1246548,bulk,SZ3,ZFP,0.0013040804639521,0.0010889278857462,1.1975820263418677,0.07830526936645699,0.0003161133955078,0.0001318321753416,2.397847071010513,tight,tight,1e-06,3e-06
mp-1246548,bulk,SZ3,ZFP,0.3912043588618417,0.3351892570000032,1.1671148483790397,0.06711359431709435,0.009351147473092,0.0039843925608051,2.3469443159492487,base,base,0.0003,0.003
mp-1246548,bulk,SZ3,ZFP,1.304091640052132,1.1711238490000009,1.1135386246003527,0.04670528572557851,0.0283139264932685,0.0081174609345726,3.48802744127518,base,base,0.001,0.01
mp-1246548,bulk,SZ3,ZFP,3.911433839021633,4.544603050000006,0.8606766742854753,0.06515996694996129,0.1300290228770286,0.0235781079221997,5.514820074031524,base,base,0.003,0.03
mp-1261118,bulk,SZ3,ZFP,0.0053183120436841,0.0043079798925873,1.2345257350980836,0.09150014772651227,0.0011003632107797,0.0003940818827885,2.792219736146192,tight,tight,3e-07,1e-06
mp-1300873,bulk,SZ3,ZFP,1.4044772460344197,1.2325592500000084,1.1394805126280219,0.05670690228472634,0.0241165890219372,0.0094941177335048,2.5401611501856154,base,base,0.001,0.01
