material_id,system_type,codec_a,codec_b,max_match_dex,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b,linf_a,linf_b,linf_ratio_a_over_b,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio_a_over_b,compression_a,compression_b
mp-1104614,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.6771092519318245,0.8413128024999992,0.8048246144831787,0.09429874976982144,0.0038466159725949,0.0046580354506655,0.8258022106820437,74.59932005828072,30.793905372894947
mp-1104614,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,2.031326021091118,2.643260680000026,0.7684925049053801,0.11436036381044046,0.0175770149622422,0.0089093629653085,1.9728700054856918,128.86806963574077,45.6111177099418
mp-1104614,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,6.771103504667074,9.805773300000055,0.6905221340031423,0.16082239598272408,0.0337363518695799,0.0225746150848991,1.4944375238604732,285.29857907934246,68.88716139448664
mp-1104614,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,20.311343354050564,18.67533592000001,1.0876025706342718,0.03647022540586331,0.1252802587071535,0.0800841636960107,1.5643574575205836,599.6876626756897,85.24493118247743
mp-1105871,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.3634275175540438,0.3852077599999859,0.9434584535733576,0.025277219803352735,0.0195825141828764,0.0155908938336235,1.2560225469975639,69.18282930416399,26.382131490023976
mp-1105871,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,1.0902816243128657,1.349523640000001,0.8079010933908982,0.09264180410634129,0.0510813751454932,0.0415844220257,1.2283776630086116,126.3030709850646,38.31476918691075
mp-1111338,bulk,SZ3,ZFP,0.2,base,base,1e-05,0.0001,0.0191743029888931,0.0301873065937492,0.6351776674525667,0.19710477990183484,0.0032945593887818,0.0005052655096289,6.520451774358277,20.519780825094948,15.140256006571292
mp-1111338,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.1917409714860944,0.2626566249999769,0.7300062257561989,0.13667343604388205,0.009873435873569,0.0055225786384731,1.7878307435562093,51.4617012149458,24.906705703507686
mp-1111338,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,0.5752271032615681,0.8306526999999733,0.6925001306341225,0.1595801403376319,0.0084971353509484,0.0142586614395856,0.5959279829282035,88.04109810555646,36.67603531899017
mp-1111338,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,5.752022022936615,5.625353500000074,1.0225174334264573,0.009670721252844183,0.0616694081981936,0.0484652260396378,1.2724465196501225,379.8372866802619,69.77413249211357
