material_id,domain,case_role,stability_floor_A_archived_e,codec,relative_tolerance,compression_ratio,linf,atom_index,element,q_original_e,q_recon_old_basins_e,q_recon_new_basins_e,dq_integrand_e,dq_domain_e,dq_total_e,basin_voxels_original,basin_voxels_recon,frac_voxels_reassigned_material
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,6,Si,0.9777552720504759,0.97775262901449,0.0,-2.6430359858498065e-06,-0.97775262901449,-0.9777552720504759,42074,0,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,7,N,7.821365057265389,7.820439786241145,7.818555636605623,-0.0009252710242435569,-0.001884149635522192,-0.002809420659765749,199452,199407,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,8,N,8.00828437346895,8.007315104024991,8.01384939477905,-0.0009692694439582539,0.006534290754059313,0.005565021310101059,178715,179582,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,9,N,8.015754767425483,8.014933612672156,8.00663520323857,-0.0008211547533267805,-0.008298409433585618,-0.009119564186912399,174598,174205,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,10,N,8.039167588181156,8.038301420195266,8.040745834116338,-0.0008661679858903426,0.002444413921072197,0.0015782459351818545,179848,179990,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,11,N,7.791884171399593,7.790430839587283,7.793143404430879,-0.0014533318123097771,0.0027125648435957217,0.0012592330312859445,194602,194934,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,12,N,8.028714531438203,8.028453376101586,8.028425108308692,-0.00026115533661652535,-2.8267792893998944e-05,-0.0002894231295105243,177552,177360,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,13,N,8.004917012604274,8.004674813593194,8.0129566349969,-0.00024219901107969122,0.008281821403706147,0.008039622392626455,176220,177462,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.001,206.03928816287598,0.732848827343787,14,N,8.001628816812524,8.001774261219447,8.00198976587271,0.000145444406923545,0.00021550465326214407,0.00036094906018568906,174547,174495,0.03834027777777778
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,0,Sr,8.392201168781684,8.383442084657004,8.404214786636611,-0.008759084124680072,0.02077270197960779,0.012013617854927716,184679,188712,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,1,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,2,Si,0.0,0.0,0.002534070285741336,0.0,0.002534070285741336,0.002534070285741336,0,109,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,3,Si,0.0,0.0,0.004831406071140585,0.0,0.004831406071140585,0.004831406071140585,0,798,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,4,Si,0.0,0.0,0.0023892722734271815,0.0,0.0023892722734271815,0.0023892722734271815,0,480,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,5,Si,0.9498921109139032,0.9509715675133263,0.7921180012103369,0.001079456599423101,-0.1588535663029894,-0.1577741097035663,41083,35438,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,6,Si,0.9777552720504759,0.9763314954205549,1.1180527186508662,-0.001423776629920992,0.14172122323031133,0.14029744660039034,42074,45673,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,7,N,7.821365057265389,7.798962530975535,7.738398024023908,-0.022402526289853952,-0.06056450695162674,-0.08296703324148069,199452,192121,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,8,N,8.00828437346895,8.001113998944152,8.002919956254116,-0.007170374524797296,0.0018059573099638015,-0.0053644172148334945,178715,179215,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,9,N,8.015754767425483,8.023720295372422,8.03727144025618,0.007965527946939943,0.01355114488375797,0.021516672830697914,174598,175831,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,10,N,8.039167588181156,8.038302880526905,8.06954731160398,-0.0008647076542516174,0.03124443107707542,0.0303797234228238,179848,183202,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,11,N,7.791884171399593,7.775538976691495,7.753699400646625,-0.01634519470809792,-0.021839576044869524,-0.038184770752967445,194602,190176,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,12,N,8.028714531438203,8.021328812521274,7.996976620180615,-0.007385718916928852,-0.02435219234065844,-0.03173791125758729,177552,174566,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,13,N,8.004917012604274,7.988588124711722,7.993830800651846,-0.016328887892552046,0.005242675940124286,-0.01108621195242776,176220,177767,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SZ3,0.01,877.9372539057539,7.328379589305612,14,N,8.001628816812524,8.002783803895635,8.044834030074615,0.0011549870831117914,0.042050226178979244,0.043205213262091036,174547,179311,0.06042824074074074
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,0,Sr,8.392201168781684,8.39221040783171,8.392224782194717,9.239050026366158e-06,1.4374363006552926e-05,2.3613413032919084e-05,184679,184637,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,1,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,2,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,3,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,4,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,5,Si,0.9498921109139032,0.9498954221782258,0.9504815990975348,3.3112643225141625e-06,0.0005861769193090671,0.0005894881836315813,41083,40972,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,6,Si,0.9777552720504759,0.9777512065846243,0.9773644099673043,-4.065465851521566e-06,-0.0003867966173199955,-0.00039086208317151705,42074,42201,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,7,N,7.821365057265389,7.821363454951892,7.82116847723693,-1.6023134969955777e-06,-0.00019497771496190808,-0.00019658002845890366,199452,199461,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,8,N,8.00828437346895,8.008281976580989,8.00739870410593,-2.3968879609981286e-06,-0.0008832724750593712,-0.0008856693630203694,178715,178624,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,9,N,8.015754767425483,8.015757841212938,8.015418150175796,3.0737874556763245e-06,-0.0003396910371424866,-0.0003366172496868103,174598,174624,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,10,N,8.039167588181156,8.0391810331775,8.039032654339088,1.3444996344702531e-05,-0.00014837883841245514,-0.0001349338420677526,179848,179851,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,11,N,7.791884171399593,7.791872839857627,7.790072171794248,-1.1331541966086434e-05,-0.001800668063379085,-0.0018119996053451715,194602,194539,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,12,N,8.028714531438203,8.028706900471743,8.029627277705607,-7.630966459615252e-06,0.0009203772338644001,0.0009127462674047848,177552,177627,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,13,N,8.004917012604274,8.004909696656256,8.006136853194397,-7.315948018060681e-06,0.0012271565381407612,0.0012198405901227005,176220,176273,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.0001,71.16602316602317,0.07328373768080354,14,N,8.001628816812524,8.00163658930529,8.002643070506846,7.772492766733308e-06,0.0010064812015553315,0.0010142536943220648,174547,174568,0.0022528935185185187
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,0,Sr,8.392201168781684,8.392278150513272,8.391373867775258,7.698173158843247e-05,-0.0009042827380145724,-0.0008273010064261399,184679,184538,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,1,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,2,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,3,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,4,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,5,Si,0.9498921109139032,0.9498774281386375,0.9680842690238602,-1.4682775265728587e-05,0.01820684088522273,0.018192158109957002,41083,41784,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,6,Si,0.9777552720504759,0.9778154808435555,0.9593902221147053,6.0208793079663536e-05,-0.018425258728850258,-0.018365049935770594,42074,41282,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,7,N,7.821365057265389,7.821337875331164,7.823472179772283,-2.7181934225239957e-05,0.0021343044411192835,0.0021071225068940436,199452,199689,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,8,N,8.00828437346895,8.008193099156435,8.012597982214784,-9.127431251521045e-05,0.004404883058349185,0.0043136087458339745,178715,179099,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,9,N,8.015754767425483,8.015729351478797,8.01053614910818,-2.541594668592495e-05,-0.00519320237061649,-0.005218618317302415,174598,174172,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,10,N,8.039167588181156,8.039209259850107,8.037487231221718,4.16716689510821e-05,-0.0017220286283894382,-0.001680356959438356,179848,179589,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,11,N,7.791884171399593,7.7917415315649095,7.7928299036841056,-0.00014263983468332242,0.0010883721191961016,0.0009457322845127791,194602,194731,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,12,N,8.028714531438203,8.028731993516306,8.028272096337986,1.7462078103491763e-05,-0.00045989717832028987,-0.0004424351002167981,177552,177515,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,13,N,8.004917012604274,8.004904215874959,8.006355043130919,-1.279672931531195e-05,0.0014508272559599078,0.0014380305266445959,176220,176421,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.001,196.27442071785552,0.7307541502181039,14,N,8.001628816812524,8.0014531914397,8.000874643951178,-0.00017562537282422852,-0.0005785474885211528,-0.0007541728613453813,174547,174557,0.007325810185185185
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,0,Sr,8.392201168781684,8.392523640880029,8.390741542240294,0.0003224720983450169,-0.001782098639734997,-0.00145962654138998,184679,184284,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,1,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,2,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,3,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,4,Si,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,5,Si,0.9498921109139032,0.949730212216958,0.888655607335882,-0.00016189869694527292,-0.06107460488107597,-0.06123650357802124,41083,37020,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,6,Si,0.9777552720504759,0.9780246416749928,1.047177843155476,0.00026936962451695745,0.0691532014804831,0.06942257110500005,42074,46176,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,7,N,7.821365057265389,7.8234828053702214,7.821602193430335,0.002117748104832451,-0.001880611939886201,0.00023713616494625,199452,198735,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,8,N,8.00828437346895,8.00865820688548,8.01842463368329,0.0003738334165301893,0.009766426797810368,0.010140260214340557,178715,179920,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,9,N,8.015754767425483,8.01540732528142,7.990165321920863,-0.0003474421440632369,-0.02524200336055671,-0.025589445504619945,174598,173192,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,10,N,8.039167588181156,8.039508450601488,8.037169769754128,0.0003408624203320443,-0.0023386808473606635,-0.0019978184270286192,179848,179635,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,11,N,7.791884171399593,7.790636012863025,7.791430726434292,-0.0012481585365673453,0.0007947135712669251,-0.0004534449653004202,194602,194889,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,12,N,8.028714531438203,8.028689202122614,8.024803099581522,-2.532931558896223e-05,-0.003886102541091674,-0.003911431856680636,177552,176923,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,13,N,8.004917012604274,8.004508830585294,8.01857148059378,-0.00040818201897963036,0.014062650008485278,0.013654467989505648,176220,177479,0.02626388888888889
mp-567278,bulk,least_stable,7.577e-03,SPERR,0.01,659.6993557623479,7.318180293653199,14,N,8.001628816812524,8.002650658719608,8.005172980885844,0.0010218419070842089,0.002522322166235824,0.003544164073320033,174547,175152,0.02626388888888889
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,0,Hg,10.737441554151458,10.737442277956893,10.737378127111329,7.238054351432766e-07,-6.415084556365969e-05,-6.342704012851641e-05,83145,83081,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,1,B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,2,B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,3,C,2.4127999417186508,2.4127992747006592,2.4090321416766556,-6.670179915069241e-07,-0.003767133024003666,-0.003767800041995173,35209,35113,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,4,C,2.3903836035717942,2.3903845518165165,2.406684002302311,9.482447222985968e-07,0.01629945048579451,0.016300398730516807,34426,34929,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,5,C,2.4846896766912234,2.48468901236852,2.484682993977158,-6.643227035141308e-07,-6.0183913617173346e-06,-6.682714065231465e-06,39227,39231,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,6,C,2.4128141894996435,2.412814936902788,2.4086015559567344,7.474031442633589e-07,-0.004213380946053391,-0.004212633542909128,35208,34950,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,7,C,2.438777807876767,2.438777223383939,2.4288609645543273,-5.844928279152839e-07,-0.009916258829611557,-0.009916843322439473,36531,36378,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,8,C,2.484689685104537,2.4846901202201845,2.484531177856304,4.351156475124185e-07,-0.00015894236388058758,-0.00015850724823307516,39227,39206,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,9,C,2.390388240667572,2.390389230251312,2.40436314980189,9.89583740285127e-07,0.013973919550577918,0.013974909134318203,34430,34746,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,10,C,2.4387564948972122,2.43875693625874,2.4269009814438998,4.413615277698568e-07,-0.011855954814840253,-0.011855513453312483,36526,36376,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,11,N,7.497247005563474,7.497247393329938,7.497047178149224,3.8776646427152173e-07,-0.00020021518071455802,-0.0001998274142502865,124491,124398,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,12,N,7.464612774696201,7.464612836020964,7.464560811497547,6.132476304543388e-08,-5.2024523417237845e-05,-5.196319865419241e-05,121257,121213,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,13,N,7.496973763913147,7.496976995733049,7.497075485565044,3.2318199023606553e-06,9.84898319948968e-05,0.00010172165189725746,124345,124411,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,14,N,7.497240540611846,7.497241840141791,7.49704338254752,1.2995299449869435e-06,-0.00019845759427106202,-0.00019715806432607508,124479,124405,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,15,N,7.4969690194645,7.496968522248444,7.497132662843775,-4.972160558835981e-07,0.00016414059533076397,0.00016364337927488037,124337,124421,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,16,N,7.445801308372409,7.445801499331439,7.44576102009526,1.9095902992205538e-07,-4.047923617900295e-05,-4.02882771490809e-05,134152,134133,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,17,N,7.445801353189869,7.445799225171407,7.445761408099422,-2.1280184618888143e-06,-3.78170719850246e-05,-3.994509044691341e-05,134152,134148,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.0001,15.654478127441765,0.03206806250000227,18,N,7.4646132841631,7.464611741061564,7.464586573419748,-1.5431015363276401e-06,-2.5167641815926345e-05,-2.6710743352253985e-05,121258,121261,0.0030635127314814813
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,0,Hg,10.737441554151458,10.737442587746514,10.7352221443035,1.0335950566542351e-06,-0.0022204434430150854,-0.002219409847958431,83145,81995,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,1,B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,2,B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,3,C,2.4127999417186508,2.412796285417345,2.4047182189093697,-3.6563013057211435e-06,-0.008078066507975379,-0.0080817228092811,35209,34845,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,4,C,2.3903836035717942,2.390384348410147,2.406988835511384,7.448383527730584e-07,0.016604487101237186,0.01660523193958996,34426,34913,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,5,C,2.4846896766912234,2.4846892067238135,2.4842445189864546,-4.6996740987736985e-07,-0.00044468773735895084,-0.0004451577047688282,39227,39068,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,6,C,2.4128141894996435,2.4128163987618905,2.405622647603353,2.2092622469216394e-06,-0.007193751158537598,-0.007191541896290676,35208,34852,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,7,C,2.438777807876767,2.4387657554061324,2.4306262199966997,-1.2052470634404955e-05,-0.008139535409432685,-0.00815158788006709,36531,36486,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,8,C,2.484689685104537,2.4846890534294976,2.4833029167740435,-6.316750393864368e-07,-0.0013861366554541732,-0.0013867683304935596,39227,39091,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,9,C,2.390388240667572,2.3903782385366936,2.4084603669908313,-1.0002130878206117e-05,0.018082128454137703,0.018072126323259496,34430,34870,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,10,C,2.4387564948972122,2.4387532114099573,2.429616280308476,-3.2834872549791783e-06,-0.00913693110148106,-0.00914021458873604,36526,36405,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,11,N,7.497247005563474,7.497248304508351,7.497363249814069,1.2989448769928913e-06,0.00011494530571809491,0.0001162442505950878,124491,124641,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,12,N,7.464612774696201,7.464618615044488,7.464811363220215,5.840348286767494e-06,0.00019274817572689784,0.00019858852401366534,121257,121502,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,13,N,7.496973763913147,7.496986873767994,7.496302938108091,1.3109854847037639e-05,-0.000683935659902879,-0.0006708258050558413,124345,124643,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,14,N,7.497240540611846,7.4972251952136,7.4977383708953855,-1.534539824543657e-05,0.0005131756817853272,0.0004978302835398907,124479,124639,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,15,N,7.4969690194645,7.4969761643586335,7.497757283669931,7.144894133226387e-06,0.0007811193112976511,0.0007882642054308775,124337,124636,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,16,N,7.445801308372409,7.445805757310655,7.445700778254756,4.4489382462487015e-06,-0.00010497905589890166,-0.00010053011765265296,134152,134114,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,17,N,7.445801353189869,7.44580924987793,7.4459796312120226,7.896688060782253e-06,0.00017038133409297274,0.000178278022153755,134152,134158,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.001,25.439355183010985,0.2501191999999719,18,N,7.4646132841631,7.46462849828932,7.465557979654383,1.5214126220186586e-05,0.0009294813650626566,0.0009446954912828431,121258,121542,0.008196614583333333
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,0,Hg,10.737441554151458,10.73754862467448,10.732415861906828,0.00010707052302194597,-0.0051327627676514,-0.005025692244629454,83145,80491,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,1,B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,2,B,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,3,C,2.4127999417186508,2.4127382631655094,2.4112829815899883,-6.167855314131998e-05,-0.0014552815755211057,-0.0015169601286624257,35209,34736,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,4,C,2.3903836035717942,2.3903880479600694,2.4051860441984956,4.444388275182121e-06,0.014797996238426148,0.01480244062670133,34426,34806,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,5,C,2.4846896766912234,2.48465655291522,2.492414460358796,-3.3123776003396443e-05,0.007757907443576073,0.007724783667572677,39227,39498,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,6,C,2.4128141894996435,2.412807967574508,2.406092416268808,-6.221925135552198e-06,-0.006715551305700007,-0.006721773230835559,35208,34082,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,7,C,2.438777807876767,2.438828712745949,2.4320524540653934,5.090486918213344e-05,-0.006776258680555536,-0.006725353811373402,36531,36439,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,8,C,2.484689685104537,2.4847106481481482,2.532207392939815,2.0963043611210708e-05,0.04749674479166677,0.04751770783527798,39227,40082,0.03796947337962963
mp-567699,bulk,least_stable,2.137e-02,ZFP,0.01,54.92252681764005,2.7342854600000237,9,C,2.390388240667572,2.390381401909722,2.4073380533854167,-6.838757849791932e-06,0.016956651475694695,0.016949812717844903,34430,34405,0.03796947337962963
