material_id,system_type,corpus,stability_floor_A1_e,codec,valid_rows,numerical_pass,available,eligible,no_pass_observed,qualified_pass,eligible_no_pass,non_evaluable,non_evaluable_no_pass,non_evaluable_pass,design,tau_e
mp-1225264,bulk,dev_bulk,0.0005417757195598,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1225264,bulk,dev_bulk,0.0005417757195598,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1225264,bulk,dev_bulk,0.0005417757195598,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1226636,bulk,dev_bulk,0.0053351040971492,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1226636,bulk,dev_bulk,0.0053351040971492,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1226636,bulk,dev_bulk,0.0053351040971492,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1228245,bulk,dev_bulk,0.0001834717249256,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1228245,bulk,dev_bulk,0.0001834717249256,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1228245,bulk,dev_bulk,0.0001834717249256,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1232323,bulk,dev_bulk,0.0022105047095415,ZFP,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1232323,bulk,dev_bulk,0.0022105047095415,SZ3,3,False,True,True,True,False,True,False,False,False,full_record,0.01
mp-1232323,bulk,dev_bulk,0.0022105047095415,SPERR,3,False,True,True,True,False,True,False,False,False,full_record,0.01
mp-12406,bulk,dev_bulk,5.745773436505175e-05,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-12406,bulk,dev_bulk,5.745773436505175e-05,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-12406,bulk,dev_bulk,5.745773436505175e-05,SPERR,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1245841,bulk,dev_bulk,0.0037436215130863,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1245841,bulk,dev_bulk,0.0037436215130863,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1245841,bulk,dev_bulk,0.0037436215130863,SPERR,4,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246480,bulk,dev_bulk,0.0001625568721106,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246480,bulk,dev_bulk,0.0001625568721106,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246480,bulk,dev_bulk,0.0001625568721106,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246536,bulk,dev_bulk,0.0009241491524383,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246536,bulk,dev_bulk,0.0009241491524383,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246536,bulk,dev_bulk,0.0009241491524383,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246548,bulk,dev_bulk,0.0001451752940315,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246548,bulk,dev_bulk,0.0001451752940315,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1246548,bulk,dev_bulk,0.0001451752940315,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1247173,bulk,dev_bulk,0.0011592776795188,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1247173,bulk,dev_bulk,0.0011592776795188,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1247173,bulk,dev_bulk,0.0011592776795188,SPERR,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1261118,bulk,dev_bulk,0.0006804672343356,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1261118,bulk,dev_bulk,0.0006804672343356,SZ3,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1261118,bulk,dev_bulk,0.0006804672343356,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1296,bulk,dev_bulk,0.1809297569732129,ZFP,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-1296,bulk,dev_bulk,0.1809297569732129,SZ3,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-1296,bulk,dev_bulk,0.1809297569732129,SPERR,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-1300873,bulk,dev_bulk,4.820518049619693e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1300873,bulk,dev_bulk,4.820518049619693e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1300873,bulk,dev_bulk,4.820518049619693e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1303576,bulk,dev_bulk,6.015829531325068e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1303576,bulk,dev_bulk,6.015829531325068e-05,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1303576,bulk,dev_bulk,6.015829531325068e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1369222,bulk,dev_bulk,0.0025002482946323,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1369222,bulk,dev_bulk,0.0025002482946323,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1369222,bulk,dev_bulk,0.0025002482946323,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1388393,bulk,dev_bulk,0.0019966841144842,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1388393,bulk,dev_bulk,0.0019966841144842,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1388393,bulk,dev_bulk,0.0019966841144842,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1399089,bulk,dev_bulk,0.0002221887182347,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1399089,bulk,dev_bulk,0.0002221887182347,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1399089,bulk,dev_bulk,0.0002221887182347,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1666665,bulk,dev_bulk,0.0002487673408735,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1666665,bulk,dev_bulk,0.0002487673408735,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1666665,bulk,dev_bulk,0.0002487673408735,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-17103,bulk,dev_bulk,0.0022314285178062,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-17103,bulk,dev_bulk,0.0022314285178062,SZ3,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-17103,bulk,dev_bulk,0.0022314285178062,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1778,bulk,dev_bulk,0.0008690062420009,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1778,bulk,dev_bulk,0.0008690062420009,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1778,bulk,dev_bulk,0.0008690062420009,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1841520,bulk,dev_bulk,0.0004543457353074,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1841520,bulk,dev_bulk,0.0004543457353074,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-1841520,bulk,dev_bulk,0.0004543457353074,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-19133,bulk,dev_bulk,0.0012493818795942,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-19133,bulk,dev_bulk,0.0012493818795942,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-19133,bulk,dev_bulk,0.0012493818795942,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-20888,bulk,dev_bulk,0.0003284703347112,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-20888,bulk,dev_bulk,0.0003284703347112,SZ3,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-20888,bulk,dev_bulk,0.0003284703347112,SPERR,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21054,bulk,dev_bulk,0.0069272674568239,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21054,bulk,dev_bulk,0.0069272674568239,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21054,bulk,dev_bulk,0.0069272674568239,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21079,bulk,dev_bulk,0.0060007066605827,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21079,bulk,dev_bulk,0.0060007066605827,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21079,bulk,dev_bulk,0.0060007066605827,SPERR,4,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-214,bulk,dev_bulk,3.139012960673426e-08,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-214,bulk,dev_bulk,3.139012960673426e-08,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-214,bulk,dev_bulk,3.139012960673426e-08,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-21588,bulk,dev_bulk,0.0804076255218637,ZFP,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-21588,bulk,dev_bulk,0.0804076255218637,SZ3,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-21588,bulk,dev_bulk,0.0804076255218637,SPERR,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-2194,bulk,dev_bulk,0.0005228009083682,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2194,bulk,dev_bulk,0.0005228009083682,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2194,bulk,dev_bulk,0.0005228009083682,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2216496,bulk,dev_bulk,0.0002421720812666,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2216496,bulk,dev_bulk,0.0002421720812666,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2216496,bulk,dev_bulk,0.0002421720812666,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2217743,bulk,dev_bulk,7.25863680743899e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2217743,bulk,dev_bulk,7.25863680743899e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2217743,bulk,dev_bulk,7.25863680743899e-05,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2227467,bulk,dev_bulk,0.0010396357791968,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2227467,bulk,dev_bulk,0.0010396357791968,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2227467,bulk,dev_bulk,0.0010396357791968,SPERR,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2229431,bulk,dev_bulk,0.0004403207488881,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2229431,bulk,dev_bulk,0.0004403207488881,SZ3,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2229431,bulk,dev_bulk,0.0004403207488881,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2230770,bulk,dev_bulk,7.70487921633034e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2230770,bulk,dev_bulk,7.70487921633034e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2230770,bulk,dev_bulk,7.70487921633034e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2233790,bulk,dev_bulk,3.9294763928054977e-05,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2233790,bulk,dev_bulk,3.9294763928054977e-05,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2233790,bulk,dev_bulk,3.9294763928054977e-05,SPERR,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2240057,bulk,dev_bulk,0.000554428881867,ZFP,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2240057,bulk,dev_bulk,0.000554428881867,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2240057,bulk,dev_bulk,0.000554428881867,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2242118,bulk,dev_bulk,5.463212499812187e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2242118,bulk,dev_bulk,5.463212499812187e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2242118,bulk,dev_bulk,5.463212499812187e-05,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-22490,bulk,dev_bulk,0.0012240404902144,ZFP,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-22490,bulk,dev_bulk,0.0012240404902144,SZ3,4,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-22490,bulk,dev_bulk,0.0012240404902144,SPERR,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-24407,bulk,dev_bulk,3.4131931091252454e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-24407,bulk,dev_bulk,3.4131931091252454e-05,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-24407,bulk,dev_bulk,3.4131931091252454e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-24460,bulk,dev_bulk,5.860799309953535e-05,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-24460,bulk,dev_bulk,5.860799309953535e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-24460,bulk,dev_bulk,5.860799309953535e-05,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-26341,bulk,dev_bulk,2.642669002028697e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-26341,bulk,dev_bulk,2.642669002028697e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-26341,bulk,dev_bulk,2.642669002028697e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2647013,bulk,dev_bulk,0.0030025199409777,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2647013,bulk,dev_bulk,0.0030025199409777,SZ3,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-2647013,bulk,dev_bulk,0.0030025199409777,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-26619,bulk,dev_bulk,0.000222069506516,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-26619,bulk,dev_bulk,0.000222069506516,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-26619,bulk,dev_bulk,0.000222069506516,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-27239,bulk,dev_bulk,0.0020247529236456,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-27239,bulk,dev_bulk,0.0020247529236456,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-27239,bulk,dev_bulk,0.0020247529236456,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-28105,bulk,dev_bulk,0.0016712797202904,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-28105,bulk,dev_bulk,0.0016712797202904,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-28105,bulk,dev_bulk,0.0016712797202904,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-30772,bulk,dev_bulk,0.204199454621607,ZFP,3,True,True,False,False,False,False,True,False,True,full_record,0.01
mp-30772,bulk,dev_bulk,0.204199454621607,SZ3,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-30772,bulk,dev_bulk,0.204199454621607,SPERR,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-32108,bulk,dev_bulk,0.0016238896531728,ZFP,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-32108,bulk,dev_bulk,0.0016238896531728,SZ3,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-32108,bulk,dev_bulk,0.0016238896531728,SPERR,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-3612,bulk,dev_bulk,0.001292881336945,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-3612,bulk,dev_bulk,0.001292881336945,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-3612,bulk,dev_bulk,0.001292881336945,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-37207,bulk,dev_bulk,0.0002261750259924,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-37207,bulk,dev_bulk,0.0002261750259924,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-37207,bulk,dev_bulk,0.0002261750259924,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-37888,bulk,dev_bulk,0.0002769396362154,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-37888,bulk,dev_bulk,0.0002769396362154,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-37888,bulk,dev_bulk,0.0002769396362154,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-435,bulk,dev_bulk,0.0086905517302469,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-435,bulk,dev_bulk,0.0086905517302469,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-435,bulk,dev_bulk,0.0086905517302469,SPERR,4,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-505574,bulk,dev_bulk,0.0021554526963312,ZFP,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-505574,bulk,dev_bulk,0.0021554526963312,SZ3,6,False,True,True,True,False,True,False,False,False,full_record,0.01
mp-505574,bulk,dev_bulk,0.0021554526963312,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-540547,bulk,dev_bulk,0.0149312323422385,ZFP,8,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-540547,bulk,dev_bulk,0.0149312323422385,SZ3,6,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-540547,bulk,dev_bulk,0.0149312323422385,SPERR,5,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-555976,bulk,dev_bulk,0.0064129880899956,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-555976,bulk,dev_bulk,0.0064129880899956,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-555976,bulk,dev_bulk,0.0064129880899956,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-557569,bulk,dev_bulk,0.0002619048210483,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-557569,bulk,dev_bulk,0.0002619048210483,SZ3,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-557569,bulk,dev_bulk,0.0002619048210483,SPERR,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-560030,bulk,dev_bulk,9.210060489373006e-06,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-560030,bulk,dev_bulk,9.210060489373006e-06,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-560030,bulk,dev_bulk,9.210060489373006e-06,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-560341,bulk,dev_bulk,0.0001107591750502,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-560341,bulk,dev_bulk,0.0001107591750502,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-560341,bulk,dev_bulk,0.0001107591750502,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-567278,bulk,dev_bulk,0.0146571676210799,ZFP,9,True,True,False,False,False,False,True,False,True,full_record,0.01
mp-567278,bulk,dev_bulk,0.0146571676210799,SZ3,5,True,True,False,False,False,False,True,False,True,full_record,0.01
mp-567278,bulk,dev_bulk,0.0146571676210799,SPERR,7,True,True,False,False,False,False,True,False,True,full_record,0.01
mp-567394,bulk,dev_bulk,0.0074563486538856,ZFP,7,False,True,True,True,False,True,False,False,False,full_record,0.01
mp-567394,bulk,dev_bulk,0.0074563486538856,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-567394,bulk,dev_bulk,0.0074563486538856,SPERR,6,False,True,True,True,False,True,False,False,False,full_record,0.01
mp-567699,bulk,dev_bulk,0.0189580220747678,ZFP,7,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-567699,bulk,dev_bulk,0.0189580220747678,SZ3,7,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-567699,bulk,dev_bulk,0.0189580220747678,SPERR,6,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-569678,bulk,dev_bulk,0.0043982361815491,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-569678,bulk,dev_bulk,0.0043982361815491,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-569678,bulk,dev_bulk,0.0043982361815491,SPERR,6,False,True,True,True,False,True,False,False,False,full_record,0.01
mp-569792,bulk,dev_bulk,0.0057596609455643,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-569792,bulk,dev_bulk,0.0057596609455643,SZ3,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-569792,bulk,dev_bulk,0.0057596609455643,SPERR,5,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-606377,bulk,dev_bulk,0.0628422006149964,ZFP,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-606377,bulk,dev_bulk,0.0628422006149964,SZ3,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-606377,bulk,dev_bulk,0.0628422006149964,SPERR,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-614489,bulk,dev_bulk,0.0018656539899808,ZFP,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-614489,bulk,dev_bulk,0.0018656539899808,SZ3,4,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-614489,bulk,dev_bulk,0.0018656539899808,SPERR,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-6145,bulk,dev_bulk,0.0010388401732042,ZFP,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-6145,bulk,dev_bulk,0.0010388401732042,SZ3,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-6145,bulk,dev_bulk,0.0010388401732042,SPERR,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-623043,bulk,dev_bulk,0.0002317603497736,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-623043,bulk,dev_bulk,0.0002317603497736,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-623043,bulk,dev_bulk,0.0002317603497736,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-626794,bulk,dev_bulk,0.0001214287049622,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-626794,bulk,dev_bulk,0.0001214287049622,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-626794,bulk,dev_bulk,0.0001214287049622,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-631399,bulk,dev_bulk,2.6101888650487133e-08,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-631399,bulk,dev_bulk,2.6101888650487133e-08,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-631399,bulk,dev_bulk,2.6101888650487133e-08,SPERR,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-644443,bulk,dev_bulk,1.4268858040900056e-05,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-644443,bulk,dev_bulk,1.4268858040900056e-05,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-644443,bulk,dev_bulk,1.4268858040900056e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-6586,bulk,dev_bulk,0.0079124668848438,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-6586,bulk,dev_bulk,0.0079124668848438,SZ3,6,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-6586,bulk,dev_bulk,0.0079124668848438,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-675781,bulk,dev_bulk,0.000460665323775,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-675781,bulk,dev_bulk,0.000460665323775,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-675781,bulk,dev_bulk,0.000460665323775,SPERR,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-676693,bulk,dev_bulk,2.1593718188661622e-05,ZFP,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-676693,bulk,dev_bulk,2.1593718188661622e-05,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-676693,bulk,dev_bulk,2.1593718188661622e-05,SPERR,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-684706,bulk,dev_bulk,0.0001167380925526,ZFP,12,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-684706,bulk,dev_bulk,0.0001167380925526,SZ3,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-684706,bulk,dev_bulk,0.0001167380925526,SPERR,13,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-733522,bulk,dev_bulk,6.902953597354156e-05,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-733522,bulk,dev_bulk,6.902953597354156e-05,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-733522,bulk,dev_bulk,6.902953597354156e-05,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-733797,bulk,dev_bulk,0.0807057255322734,ZFP,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-733797,bulk,dev_bulk,0.0807057255322734,SZ3,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-733797,bulk,dev_bulk,0.0807057255322734,SPERR,1,False,True,False,True,False,False,True,True,False,full_record,0.01
mp-7359,bulk,dev_bulk,0.0001160906413915,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-7359,bulk,dev_bulk,0.0001160906413915,SZ3,9,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-7359,bulk,dev_bulk,0.0001160906413915,SPERR,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-744554,bulk,dev_bulk,0.0003469226146108,ZFP,11,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-744554,bulk,dev_bulk,0.0003469226146108,SZ3,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-744554,bulk,dev_bulk,0.0003469226146108,SPERR,10,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-752546,bulk,dev_bulk,0.0027379089043062,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-752546,bulk,dev_bulk,0.0027379089043062,SZ3,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-752546,bulk,dev_bulk,0.0027379089043062,SPERR,7,True,True,True,False,True,False,False,False,False,full_record,0.01
mp-752703,bulk,dev_bulk,0.0014436895864813,ZFP,8,True,True,True,False,True,False,False,False,False,full_record,0.01
