material_id,system_type,corpus,stability_floor_A1_e,codec,base,tight,tight_access
mp-560341,bulk,dev_bulk,0.0001107591750502,SZ3,7,4,True
mp-560341,bulk,dev_bulk,0.0001107591750502,SPERR,7,4,True
mp-567278,bulk,dev_bulk,0.0146571676210799,ZFP,9,0,False
mp-567278,bulk,dev_bulk,0.0146571676210799,SZ3,5,0,False
mp-567278,bulk,dev_bulk,0.0146571676210799,SPERR,7,0,False
mp-567394,bulk,dev_bulk,0.0074563486538856,ZFP,7,0,False
mp-567394,bulk,dev_bulk,0.0074563486538856,SZ3,5,0,False
mp-567394,bulk,dev_bulk,0.0074563486538856,SPERR,6,0,False
mp-567699,bulk,dev_bulk,0.0189580220747678,ZFP,7,0,False
mp-567699,bulk,dev_bulk,0.0189580220747678,SZ3,7,0,False
mp-567699,bulk,dev_bulk,0.0189580220747678,SPERR,6,0,False
mp-569678,bulk,dev_bulk,0.0043982361815491,ZFP,8,0,False
mp-569678,bulk,dev_bulk,0.0043982361815491,SZ3,6,0,False
mp-569678,bulk,dev_bulk,0.0043982361815491,SPERR,6,0,False
mp-569792,bulk,dev_bulk,0.0057596609455643,ZFP,8,0,False
mp-569792,bulk,dev_bulk,0.0057596609455643,SZ3,5,0,False
mp-569792,bulk,dev_bulk,0.0057596609455643,SPERR,5,0,False
mp-606377,bulk,dev_bulk,0.0628422006149964,ZFP,1,0,False
mp-606377,bulk,dev_bulk,0.0628422006149964,SZ3,1,0,False
mp-606377,bulk,dev_bulk,0.0628422006149964,SPERR,1,0,False
mp-614489,bulk,dev_bulk,0.0018656539899808,ZFP,6,0,False
mp-614489,bulk,dev_bulk,0.0018656539899808,SZ3,4,0,False
mp-614489,bulk,dev_bulk,0.0018656539899808,SPERR,6,0,False
mp-6145,bulk,dev_bulk,0.0010388401732042,ZFP,9,0,False
mp-6145,bulk,dev_bulk,0.0010388401732042,SZ3,7,0,False
mp-6145,bulk,dev_bulk,0.0010388401732042,SPERR,7,0,False
mp-623043,bulk,dev_bulk,0.0002317603497736,ZFP,8,4,True
mp-623043,bulk,dev_bulk,0.0002317603497736,SZ3,6,4,True
mp-623043,bulk,dev_bulk,0.0002317603497736,SPERR,5,4,True
mp-626794,bulk,dev_bulk,0.0001214287049622,ZFP,7,4,True
mp-626794,bulk,dev_bulk,0.0001214287049622,SZ3,6,4,True
mp-626794,bulk,dev_bulk,0.0001214287049622,SPERR,5,4,True
mp-631399,bulk,dev_bulk,2.6101888650487133e-08,ZFP,9,4,True
mp-631399,bulk,dev_bulk,2.6101888650487133e-08,SZ3,7,4,True
mp-631399,bulk,dev_bulk,2.6101888650487133e-08,SPERR,9,4,True
mp-644443,bulk,dev_bulk,1.4268858040900056e-05,ZFP,8,4,True
mp-644443,bulk,dev_bulk,1.4268858040900056e-05,SZ3,7,4,True
mp-644443,bulk,dev_bulk,1.4268858040900056e-05,SPERR,7,4,True
mp-6586,bulk,dev_bulk,0.0079124668848438,ZFP,8,0,False
mp-6586,bulk,dev_bulk,0.0079124668848438,SZ3,6,0,False
mp-6586,bulk,dev_bulk,0.0079124668848438,SPERR,8,0,False
mp-675781,bulk,dev_bulk,0.000460665323775,ZFP,8,4,True
mp-675781,bulk,dev_bulk,0.000460665323775,SZ3,5,4,True
mp-675781,bulk,dev_bulk,0.000460665323775,SPERR,5,4,True
mp-676693,bulk,dev_bulk,2.1593718188661622e-05,ZFP,9,4,True
mp-676693,bulk,dev_bulk,2.1593718188661622e-05,SZ3,5,4,True
mp-676693,bulk,dev_bulk,2.1593718188661622e-05,SPERR,7,4,True
mp-684706,bulk,dev_bulk,0.0001167380925526,ZFP,8,4,True
mp-684706,bulk,dev_bulk,0.0001167380925526,SZ3,7,4,True
mp-684706,bulk,dev_bulk,0.0001167380925526,SPERR,9,4,True
mp-733522,bulk,dev_bulk,6.902953597354156e-05,ZFP,7,4,True
mp-733522,bulk,dev_bulk,6.902953597354156e-05,SZ3,6,4,True
mp-733522,bulk,dev_bulk,6.902953597354156e-05,SPERR,6,4,True
mp-733797,bulk,dev_bulk,0.0807057255322734,ZFP,1,0,False
mp-733797,bulk,dev_bulk,0.0807057255322734,SZ3,1,0,False
mp-733797,bulk,dev_bulk,0.0807057255322734,SPERR,1,0,False
mp-7359,bulk,dev_bulk,0.0001160906413915,ZFP,7,4,True
mp-7359,bulk,dev_bulk,0.0001160906413915,SZ3,5,4,True
mp-7359,bulk,dev_bulk,0.0001160906413915,SPERR,4,4,True
mp-744554,bulk,dev_bulk,0.0003469226146108,ZFP,7,4,True
mp-744554,bulk,dev_bulk,0.0003469226146108,SZ3,6,4,True
mp-744554,bulk,dev_bulk,0.0003469226146108,SPERR,6,4,True
mp-752546,bulk,dev_bulk,0.0027379089043062,ZFP,8,0,False
mp-752546,bulk,dev_bulk,0.0027379089043062,SZ3,7,0,False
mp-752546,bulk,dev_bulk,0.0027379089043062,SPERR,7,0,False
mp-752703,bulk,dev_bulk,0.0014436895864813,ZFP,8,0,False
mp-752703,bulk,dev_bulk,0.0014436895864813,SZ3,5,0,False
mp-752703,bulk,dev_bulk,0.0014436895864813,SPERR,6,0,False
mp-752866,bulk,dev_bulk,3.141221448732523e-05,ZFP,8,4,True
mp-752866,bulk,dev_bulk,3.141221448732523e-05,SZ3,7,4,True
mp-752866,bulk,dev_bulk,3.141221448732523e-05,SPERR,7,4,True
mp-753183,bulk,dev_bulk,0.0028672461422578,ZFP,7,0,False
mp-753183,bulk,dev_bulk,0.0028672461422578,SZ3,7,0,False
mp-753183,bulk,dev_bulk,0.0028672461422578,SPERR,7,0,False
mp-753334,bulk,dev_bulk,5.214810646148038e-05,ZFP,8,4,True
mp-753334,bulk,dev_bulk,5.214810646148038e-05,SZ3,7,4,True
mp-753334,bulk,dev_bulk,5.214810646148038e-05,SPERR,7,4,True
mp-753392,bulk,dev_bulk,0.001041823453824,ZFP,9,0,False
mp-753392,bulk,dev_bulk,0.001041823453824,SZ3,5,0,False
mp-753392,bulk,dev_bulk,0.001041823453824,SPERR,6,0,False
mp-753521,bulk,dev_bulk,0.0137650052566193,ZFP,7,0,False
mp-753521,bulk,dev_bulk,0.0137650052566193,SZ3,4,0,False
mp-753521,bulk,dev_bulk,0.0137650052566193,SPERR,5,0,False
mp-753554,bulk,dev_bulk,0.0002752978038786,ZFP,7,4,True
mp-753554,bulk,dev_bulk,0.0002752978038786,SZ3,6,4,True
mp-753554,bulk,dev_bulk,0.0002752978038786,SPERR,7,4,True
mp-754196,bulk,dev_bulk,0.0014459760611522,ZFP,8,0,False
mp-754196,bulk,dev_bulk,0.0014459760611522,SZ3,7,0,False
mp-754196,bulk,dev_bulk,0.0014459760611522,SPERR,7,0,False
mp-756647,bulk,dev_bulk,0.0295377201297686,ZFP,8,0,False
mp-756647,bulk,dev_bulk,0.0295377201297686,SZ3,6,0,False
mp-756647,bulk,dev_bulk,0.0295377201297686,SPERR,7,0,False
mp-757220,bulk,dev_bulk,0.0001726856518446,ZFP,8,4,True
mp-757220,bulk,dev_bulk,0.0001726856518446,SZ3,7,4,True
mp-757220,bulk,dev_bulk,0.0001726856518446,SPERR,7,4,True
mp-758622,bulk,dev_bulk,0.0001616258729884,ZFP,8,4,True
mp-758622,bulk,dev_bulk,0.0001616258729884,SZ3,6,4,True
mp-758622,bulk,dev_bulk,0.0001616258729884,SPERR,6,4,True
mp-759554,bulk,dev_bulk,0.0066757065209612,ZFP,9,0,False
mp-759554,bulk,dev_bulk,0.0066757065209612,SZ3,7,0,False
mp-759554,bulk,dev_bulk,0.0066757065209612,SPERR,7,0,False
mp-760266,bulk,dev_bulk,7.206788220948113e-05,ZFP,9,4,True
mp-760266,bulk,dev_bulk,7.206788220948113e-05,SZ3,7,4,True
mp-760266,bulk,dev_bulk,7.206788220948113e-05,SPERR,7,4,True
mp-763177,bulk,dev_bulk,8.848192282151501e-05,ZFP,9,4,True
mp-763177,bulk,dev_bulk,8.848192282151501e-05,SZ3,6,4,True
mp-763177,bulk,dev_bulk,8.848192282151501e-05,SPERR,7,4,True
mp-7660,bulk,dev_bulk,0.0016923062925329,ZFP,9,0,False
mp-7660,bulk,dev_bulk,0.0016923062925329,SZ3,7,0,False
mp-7660,bulk,dev_bulk,0.0016923062925329,SPERR,7,0,False
mp-766093,bulk,dev_bulk,0.0008389016375822,ZFP,8,4,True
mp-766093,bulk,dev_bulk,0.0008389016375822,SZ3,6,4,True
mp-766093,bulk,dev_bulk,0.0008389016375822,SPERR,6,4,True
mp-768842,bulk,dev_bulk,0.0001415592092079,ZFP,8,4,True
mp-768842,bulk,dev_bulk,0.0001415592092079,SZ3,6,4,True
mp-768842,bulk,dev_bulk,0.0001415592092079,SPERR,6,4,True
mp-768987,bulk,dev_bulk,0.0008829911222534,ZFP,9,4,True
mp-768987,bulk,dev_bulk,0.0008829911222534,SZ3,5,4,True
mp-768987,bulk,dev_bulk,0.0008829911222534,SPERR,6,4,True
mp-771133,bulk,dev_bulk,0.0026737895306832,ZFP,8,0,False
mp-771133,bulk,dev_bulk,0.0026737895306832,SZ3,7,0,False
mp-771133,bulk,dev_bulk,0.0026737895306832,SPERR,7,0,False
mp-771903,bulk,dev_bulk,0.0002049244931185,ZFP,7,4,True
mp-771903,bulk,dev_bulk,0.0002049244931185,SZ3,5,4,True
mp-771903,bulk,dev_bulk,0.0002049244931185,SPERR,6,4,True
mp-771968,bulk,dev_bulk,6.032912295239612e-05,ZFP,9,4,True
mp-771968,bulk,dev_bulk,6.032912295239612e-05,SZ3,7,4,True
mp-771968,bulk,dev_bulk,6.032912295239612e-05,SPERR,7,4,True
mp-772185,bulk,dev_bulk,4.044438238270942e-05,ZFP,9,4,True
mp-772185,bulk,dev_bulk,4.044438238270942e-05,SZ3,7,4,True
mp-772185,bulk,dev_bulk,4.044438238270942e-05,SPERR,7,4,True
mp-773101,bulk,dev_bulk,0.0002180692873343,ZFP,7,4,True
mp-773101,bulk,dev_bulk,0.0002180692873343,SZ3,6,4,True
mp-773101,bulk,dev_bulk,0.0002180692873343,SPERR,8,4,True
mp-776076,bulk,dev_bulk,7.013368193664604e-05,ZFP,8,4,True
mp-776076,bulk,dev_bulk,7.013368193664604e-05,SZ3,7,4,True
mp-776076,bulk,dev_bulk,7.013368193664604e-05,SPERR,7,4,True
mp-776331,bulk,dev_bulk,6.097211398170544e-05,ZFP,9,4,True
mp-776331,bulk,dev_bulk,6.097211398170544e-05,SZ3,7,4,True
mp-776331,bulk,dev_bulk,6.097211398170544e-05,SPERR,7,4,True
mp-779079,bulk,dev_bulk,0.0002473344416102,ZFP,7,4,True
mp-779079,bulk,dev_bulk,0.0002473344416102,SZ3,6,4,True
mp-779079,bulk,dev_bulk,0.0002473344416102,SPERR,7,4,True
mp-782011,bulk,dev_bulk,0.0002086048139808,ZFP,9,4,True
mp-782011,bulk,dev_bulk,0.0002086048139808,SZ3,7,4,True
mp-782011,bulk,dev_bulk,0.0002086048139808,SPERR,7,4,True
mp-849339,bulk,dev_bulk,0.0007145841710913,ZFP,9,4,True
mp-849339,bulk,dev_bulk,0.0007145841710913,SZ3,6,4,True
mp-849339,bulk,dev_bulk,0.0007145841710913,SPERR,7,4,True
mp-864652,bulk,dev_bulk,0.0002955406385574,ZFP,8,4,True
mp-864652,bulk,dev_bulk,0.0002955406385574,SZ3,6,4,True
mp-864652,bulk,dev_bulk,0.0002955406385574,SPERR,6,4,True
mp-864965,bulk,dev_bulk,8.326443075112877e-05,ZFP,6,4,True
mp-864965,bulk,dev_bulk,8.326443075112877e-05,SZ3,4,4,True
mp-864965,bulk,dev_bulk,8.326443075112877e-05,SPERR,5,4,True
mp-865006,bulk,dev_bulk,0.0014349076966162,ZFP,7,0,False
mp-865006,bulk,dev_bulk,0.0014349076966162,SZ3,1,0,False
mp-865006,bulk,dev_bulk,0.0014349076966162,SPERR,5,0,False
mp-865801,bulk,dev_bulk,0.0063903877351414,ZFP,7,0,False
mp-865801,bulk,dev_bulk,0.0063903877351414,SZ3,5,0,False
mp-865801,bulk,dev_bulk,0.0063903877351414,SPERR,6,0,False
mp-887511,bulk,dev_bulk,0.0001522218534848,ZFP,9,4,True
mp-887511,bulk,dev_bulk,0.0001522218534848,SZ3,6,4,True
mp-887511,bulk,dev_bulk,0.0001522218534848,SPERR,7,4,True
mp-8881,bulk,dev_bulk,1.4575270279593155e-05,ZFP,9,4,True
mp-8881,bulk,dev_bulk,1.4575270279593155e-05,SZ3,8,4,True
mp-8881,bulk,dev_bulk,1.4575270279593155e-05,SPERR,8,4,True
mp-9437,bulk,dev_bulk,7.96939379288375e-05,ZFP,7,4,True
mp-9437,bulk,dev_bulk,7.96939379288375e-05,SZ3,5,4,True
mp-9437,bulk,dev_bulk,7.96939379288375e-05,SPERR,5,4,True
mp-975795,bulk,dev_bulk,0.0032863446041027,ZFP,7,0,False
mp-975795,bulk,dev_bulk,0.0032863446041027,SZ3,3,0,False
mp-975795,bulk,dev_bulk,0.0032863446041027,SPERR,4,0,False
mp-976076,bulk,dev_bulk,0.0011303818196921,ZFP,7,0,False
mp-976076,bulk,dev_bulk,0.0011303818196921,SZ3,4,0,False
mp-976076,bulk,dev_bulk,0.0011303818196921,SPERR,6,0,False
mp-977372,bulk,dev_bulk,0.000423007748445,ZFP,8,4,True
mp-977372,bulk,dev_bulk,0.000423007748445,SZ3,5,4,True
mp-977372,bulk,dev_bulk,0.000423007748445,SPERR,6,4,True
mp-982725,bulk,dev_bulk,0.0002271760352972,ZFP,8,4,True
mp-982725,bulk,dev_bulk,0.0002271760352972,SZ3,5,4,True
mp-982725,bulk,dev_bulk,0.0002271760352972,SPERR,6,4,True
mp-985702,bulk,dev_bulk,0.001727229625569,ZFP,9,0,False
mp-985702,bulk,dev_bulk,0.001727229625569,SZ3,6,0,False
mp-985702,bulk,dev_bulk,0.001727229625569,SPERR,7,0,False
mp-998512,bulk,dev_bulk,0.0014966972922865,ZFP,8,0,False
mp-998512,bulk,dev_bulk,0.0014966972922865,SZ3,6,0,False
mp-998512,bulk,dev_bulk,0.0014966972922865,SPERR,7,0,False
mp-998613,bulk,dev_bulk,5.688582985108326e-05,ZFP,7,4,True
mp-998613,bulk,dev_bulk,5.688582985108326e-05,SZ3,6,4,True
mp-998613,bulk,dev_bulk,5.688582985108326e-05,SPERR,7,4,True
mp-998744,bulk,dev_bulk,0.0007463983271174,ZFP,8,4,True
mp-998744,bulk,dev_bulk,0.0007463983271174,SZ3,6,4,True
mp-998744,bulk,dev_bulk,0.0007463983271174,SPERR,7,4,True
mp-999450,bulk,dev_bulk,3.411583572177079e-05,ZFP,7,4,True
mp-999450,bulk,dev_bulk,3.411583572177079e-05,SZ3,5,4,True
mp-999450,bulk,dev_bulk,3.411583572177079e-05,SPERR,7,4,True
nomad---3hBedCnC_e,slab,dev_slab,0.0020343271871343,ZFP,8,0,False
nomad---3hBedCnC_e,slab,dev_slab,0.0020343271871343,SZ3,6,0,False
nomad---3hBedCnC_e,slab,dev_slab,0.0020343271871343,SPERR,5,0,False
nomad--1YLlCXKIJKj,slab,dev_slab,0.0175747037224685,ZFP,7,0,False
nomad--1YLlCXKIJKj,slab,dev_slab,0.0175747037224685,SZ3,7,0,False
nomad--1YLlCXKIJKj,slab,dev_slab,0.0175747037224685,SPERR,6,0,False
nomad--33WrhYeNt5f,slab,dev_slab,0.002030730889416,ZFP,6,0,False
nomad--33WrhYeNt5f,slab,dev_slab,0.002030730889416,SZ3,3,0,False
nomad--33WrhYeNt5f,slab,dev_slab,0.002030730889416,SPERR,3,0,False
nomad--5wLHf6mG5_K,slab,dev_slab,0.0145742645005562,ZFP,8,0,False
nomad--5wLHf6mG5_K,slab,dev_slab,0.0145742645005562,SZ3,6,0,False
nomad--5wLHf6mG5_K,slab,dev_slab,0.0145742645005562,SPERR,5,0,False
nomad--MeUbDBN9nIW,slab,dev_slab,0.0011611034284637,ZFP,6,0,False
nomad--MeUbDBN9nIW,slab,dev_slab,0.0011611034284637,SZ3,4,0,False
nomad--MeUbDBN9nIW,slab,dev_slab,0.0011611034284637,SPERR,3,0,False
nomad--O7C25L6mxPu,slab,dev_slab,0.0003650124053802,ZFP,7,4,True
nomad--O7C25L6mxPu,slab,dev_slab,0.0003650124053802,SZ3,4,4,True
nomad--O7C25L6mxPu,slab,dev_slab,0.0003650124053802,SPERR,4,4,True
nomad--g_dRNdo_53Q,slab,dev_slab,0.0041492853055,ZFP,6,0,False
nomad--g_dRNdo_53Q,slab,dev_slab,0.0041492853055,SZ3,4,0,False
nomad--g_dRNdo_53Q,slab,dev_slab,0.0041492853055,SPERR,3,0,False
nomad--kEaPn7WzevZ,slab,dev_slab,0.0002800351880356,ZFP,7,4,True
nomad--kEaPn7WzevZ,slab,dev_slab,0.0002800351880356,SZ3,6,4,True
nomad--kEaPn7WzevZ,slab,dev_slab,0.0002800351880356,SPERR,4,4,True
nomad--maT57oivXnQ,slab,dev_slab,0.0001575998697349,ZFP,8,4,True
nomad--maT57oivXnQ,slab,dev_slab,0.0001575998697349,SZ3,5,4,True
nomad--maT57oivXnQ,slab,dev_slab,0.0001575998697349,SPERR,4,4,True
nomad--ydxPkR4Tatz,slab,dev_slab,0.0004143490394206,ZFP,7,4,True
nomad--ydxPkR4Tatz,slab,dev_slab,0.0004143490394206,SZ3,5,4,True
nomad--ydxPkR4Tatz,slab,dev_slab,0.0004143490394206,SPERR,3,4,True
nomad-0-ostsntWIk9,slab,dev_slab,0.0016042510240428,ZFP,6,0,False
nomad-0-ostsntWIk9,slab,dev_slab,0.0016042510240428,SZ3,5,0,False
nomad-0-ostsntWIk9,slab,dev_slab,0.0016042510240428,SPERR,3,0,False
nomad-064_5lUOyDQI,slab,dev_slab,0.0004263368779735,ZFP,7,4,True
nomad-064_5lUOyDQI,slab,dev_slab,0.0004263368779735,SZ3,6,4,True
nomad-064_5lUOyDQI,slab,dev_slab,0.0004263368779735,SPERR,5,4,True
nomad-0HydAdmxidgt,slab,dev_slab,0.0093432276778777,ZFP,7,0,False
nomad-0HydAdmxidgt,slab,dev_slab,0.0093432276778777,SZ3,6,0,False
nomad-0HydAdmxidgt,slab,dev_slab,0.0093432276778777,SPERR,5,0,False
nomad-0J594sjoAqDW,slab,dev_slab,0.0001374070002224,ZFP,7,4,True
nomad-0J594sjoAqDW,slab,dev_slab,0.0001374070002224,SZ3,5,4,True
nomad-0J594sjoAqDW,slab,dev_slab,0.0001374070002224,SPERR,4,4,True
nomad-0JxkdxfFTtnZ,slab,dev_slab,0.0001087266878947,ZFP,8,4,True
nomad-0JxkdxfFTtnZ,slab,dev_slab,0.0001087266878947,SZ3,6,4,True
nomad-0JxkdxfFTtnZ,slab,dev_slab,0.0001087266878947,SPERR,4,4,True
nomad-0kvBRPSc8RU6,slab,dev_slab,0.00079442640925,ZFP,5,4,True
nomad-0kvBRPSc8RU6,slab,dev_slab,0.00079442640925,SZ3,1,4,True
nomad-0kvBRPSc8RU6,slab,dev_slab,0.00079442640925,SPERR,1,4,True
nomad-0pSeEEz7rc0X,slab,dev_slab,0.0081405416881192,ZFP,6,0,False
nomad-0pSeEEz7rc0X,slab,dev_slab,0.0081405416881192,SZ3,6,0,False
nomad-0pSeEEz7rc0X,slab,dev_slab,0.0081405416881192,SPERR,3,0,False
nomad-0xMhYZKiiVKL,slab,dev_slab,0.0003503443494583,ZFP,6,4,True
nomad-0xMhYZKiiVKL,slab,dev_slab,0.0003503443494583,SZ3,5,4,True
nomad-0xMhYZKiiVKL,slab,dev_slab,0.0003503443494583,SPERR,3,4,True
nomad-19wSfSWChOSI,slab,dev_slab,0.0003631936194992,ZFP,5,4,True
nomad-19wSfSWChOSI,slab,dev_slab,0.0003631936194992,SZ3,5,4,True
nomad-19wSfSWChOSI,slab,dev_slab,0.0003631936194992,SPERR,4,4,True
nomad-1CIlfNcWTE4X,slab,dev_slab,0.0001667485730898,ZFP,6,4,True
nomad-1CIlfNcWTE4X,slab,dev_slab,0.0001667485730898,SZ3,5,4,True
nomad-1CIlfNcWTE4X,slab,dev_slab,0.0001667485730898,SPERR,4,4,True
nomad-1DBJPWgjPfWO,slab,dev_slab,0.0015101169328737,ZFP,6,0,False
nomad-1DBJPWgjPfWO,slab,dev_slab,0.0015101169328737,SZ3,3,0,False
nomad-1DBJPWgjPfWO,slab,dev_slab,0.0015101169328737,SPERR,3,0,False
nomad-1Few3hG0Dkat,slab,dev_slab,0.0006662639960026,ZFP,6,4,True
nomad-1Few3hG0Dkat,slab,dev_slab,0.0006662639960026,SZ3,5,4,True
nomad-1Few3hG0Dkat,slab,dev_slab,0.0006662639960026,SPERR,4,4,True
nomad-1iTKfRU16qFo,slab,dev_slab,0.0010369235096838,ZFP,2,0,False
nomad-1iTKfRU16qFo,slab,dev_slab,0.0010369235096838,SZ3,1,0,False
nomad-1iTKfRU16qFo,slab,dev_slab,0.0010369235096838,SPERR,1,0,False
nomad-1sSuZTi8blPO,slab,dev_slab,0.0095179188400056,ZFP,3,0,False
nomad-1sSuZTi8blPO,slab,dev_slab,0.0095179188400056,SZ3,1,0,False
nomad-1sSuZTi8blPO,slab,dev_slab,0.0095179188400056,SPERR,3,0,False
nomad-1urv55npagDc,slab,dev_slab,0.0004829088404072,ZFP,6,4,True
nomad-1urv55npagDc,slab,dev_slab,0.0004829088404072,SZ3,5,4,True
nomad-1urv55npagDc,slab,dev_slab,0.0004829088404072,SPERR,4,4,True
nomad-1xNwoQ8q8XXI,slab,dev_slab,0.0001906116011411,ZFP,7,4,True
nomad-1xNwoQ8q8XXI,slab,dev_slab,0.0001906116011411,SZ3,6,4,True
nomad-1xNwoQ8q8XXI,slab,dev_slab,0.0001906116011411,SPERR,5,4,True
nomad-28WEed2y6N1X,slab,dev_slab,0.0013931589957749,ZFP,4,0,False
nomad-28WEed2y6N1X,slab,dev_slab,0.0013931589957749,SZ3,2,0,False
nomad-28WEed2y6N1X,slab,dev_slab,0.0013931589957749,SPERR,1,0,False
nomad-2C9dg1L8liw7,slab,dev_slab,0.0030655017038423,ZFP,6,0,False
nomad-2C9dg1L8liw7,slab,dev_slab,0.0030655017038423,SZ3,4,0,False
nomad-2C9dg1L8liw7,slab,dev_slab,0.0030655017038423,SPERR,3,0,False
nomad-2iwRdQb9gzT1,slab,dev_slab,0.0083140029338064,ZFP,6,0,False
nomad-2iwRdQb9gzT1,slab,dev_slab,0.0083140029338064,SZ3,4,0,False
nomad-2iwRdQb9gzT1,slab,dev_slab,0.0083140029338064,SPERR,3,0,False
nomad-3Rqsfa2-hyu7,slab,dev_slab,0.0008083617657312,ZFP,6,4,True
nomad-3Rqsfa2-hyu7,slab,dev_slab,0.0008083617657312,SZ3,3,4,True
nomad-3Rqsfa2-hyu7,slab,dev_slab,0.0008083617657312,SPERR,3,4,True
nomad-3ermMygSkKxT,slab,dev_slab,0.0002058479260114,ZFP,8,4,True
nomad-3ermMygSkKxT,slab,dev_slab,0.0002058479260114,SZ3,5,4,True
nomad-3ermMygSkKxT,slab,dev_slab,0.0002058479260114,SPERR,4,4,True
nomad-4BR68d4gtTyq,slab,dev_slab,0.0001479865542322,ZFP,8,4,True
nomad-4BR68d4gtTyq,slab,dev_slab,0.0001479865542322,SZ3,6,4,True
nomad-4BR68d4gtTyq,slab,dev_slab,0.0001479865542322,SPERR,4,4,True
nomad-4CA6DwNaypkT,slab,dev_slab,0.0193173609322769,ZFP,8,0,False
nomad-4CA6DwNaypkT,slab,dev_slab,0.0193173609322769,SZ3,7,0,False
nomad-4CA6DwNaypkT,slab,dev_slab,0.0193173609322769,SPERR,6,0,False
nomad-4TmN2lwz6DHx,slab,dev_slab,0.0008750162410198,ZFP,6,4,True
nomad-4TmN2lwz6DHx,slab,dev_slab,0.0008750162410198,SZ3,4,4,True
nomad-4TmN2lwz6DHx,slab,dev_slab,0.0008750162410198,SPERR,3,4,True
nomad-4U-g_t9kIPQS,slab,dev_slab,0.0008685390470333,ZFP,4,4,True
nomad-4U-g_t9kIPQS,slab,dev_slab,0.0008685390470333,SZ3,1,4,True
nomad-4U-g_t9kIPQS,slab,dev_slab,0.0008685390470333,SPERR,2,4,True
nomad-4hOaTvLmAUuc,slab,dev_slab,0.0031950475887221,ZFP,6,0,False
nomad-4hOaTvLmAUuc,slab,dev_slab,0.0031950475887221,SZ3,5,0,False
nomad-4hOaTvLmAUuc,slab,dev_slab,0.0031950475887221,SPERR,3,0,False
nomad-4khM-ZQ6rM_L,slab,dev_slab,0.0007182872518143,ZFP,6,4,True
nomad-4khM-ZQ6rM_L,slab,dev_slab,0.0007182872518143,SZ3,4,4,True
nomad-4khM-ZQ6rM_L,slab,dev_slab,0.0007182872518143,SPERR,3,4,True
nomad-5HCYH3PtBIoR,slab,dev_slab,0.0016281512431675,ZFP,4,0,False
nomad-5HCYH3PtBIoR,slab,dev_slab,0.0016281512431675,SZ3,1,0,False
nomad-5HCYH3PtBIoR,slab,dev_slab,0.0016281512431675,SPERR,1,0,False
nomad-5_7vAQzUevH0,slab,dev_slab,0.0108894146827349,ZFP,6,0,False
nomad-5_7vAQzUevH0,slab,dev_slab,0.0108894146827349,SZ3,6,0,False
nomad-5_7vAQzUevH0,slab,dev_slab,0.0108894146827349,SPERR,4,0,False
nomad-61GFUgm3lTUg,slab,dev_slab,0.0012397744279351,ZFP,7,0,False
nomad-61GFUgm3lTUg,slab,dev_slab,0.0012397744279351,SZ3,6,0,False
nomad-61GFUgm3lTUg,slab,dev_slab,0.0012397744279351,SPERR,5,0,False
nomad-6o4AmsigmNP5,slab,dev_slab,0.0017633256430755,ZFP,7,0,False
nomad-6o4AmsigmNP5,slab,dev_slab,0.0017633256430755,SZ3,5,0,False
nomad-6o4AmsigmNP5,slab,dev_slab,0.0017633256430755,SPERR,5,0,False
nomad-6x45-ylTvOvZ,slab,dev_slab,0.0001121552801821,ZFP,6,4,True
nomad-6x45-ylTvOvZ,slab,dev_slab,0.0001121552801821,SZ3,6,4,True
nomad-6x45-ylTvOvZ,slab,dev_slab,0.0001121552801821,SPERR,5,4,True
nomad-7OdXN2bFHmUg,slab,dev_slab,0.0009947194941029,ZFP,7,4,True
nomad-7OdXN2bFHmUg,slab,dev_slab,0.0009947194941029,SZ3,5,4,True
nomad-7OdXN2bFHmUg,slab,dev_slab,0.0009947194941029,SPERR,5,4,True
nomad-8Hl4JATTj5Fp,slab,dev_slab,0.0006627906340828,ZFP,7,4,True
nomad-8Hl4JATTj5Fp,slab,dev_slab,0.0006627906340828,SZ3,6,4,True
nomad-8Hl4JATTj5Fp,slab,dev_slab,0.0006627906340828,SPERR,5,4,True
nomad-8ZPelCNdN_TR,slab,dev_slab,0.0047776675066728,ZFP,7,0,False
nomad-8ZPelCNdN_TR,slab,dev_slab,0.0047776675066728,SZ3,4,0,False
nomad-8ZPelCNdN_TR,slab,dev_slab,0.0047776675066728,SPERR,3,0,False
nomad-8eTSyDPSGSwy,slab,dev_slab,0.0007437615337284,ZFP,8,4,True
nomad-8eTSyDPSGSwy,slab,dev_slab,0.0007437615337284,SZ3,5,4,True
nomad-8eTSyDPSGSwy,slab,dev_slab,0.0007437615337284,SPERR,5,4,True
nomad-8tU1rEspJ26T,slab,dev_slab,0.0227483395557364,ZFP,3,0,False
nomad-8tU1rEspJ26T,slab,dev_slab,0.0227483395557364,SZ3,1,0,False
nomad-8tU1rEspJ26T,slab,dev_slab,0.0227483395557364,SPERR,1,0,False
nomad-9jQMkfdCbgX_,slab,dev_slab,0.0194289090052937,ZFP,5,0,False
nomad-9jQMkfdCbgX_,slab,dev_slab,0.0194289090052937,SZ3,6,0,False
nomad-9jQMkfdCbgX_,slab,dev_slab,0.0194289090052937,SPERR,6,0,False
nomad-9xtsrVZD5SSK,slab,dev_slab,0.000652494997209,ZFP,8,4,True
