material_id,formula,npoints,natoms,stability_floor_A1_e,ladder,pilot_role,is_pilot_row,nominal_tolerance_relative,nominal_tolerance_absolute,frozen_realized_Linf,reproduced_realized_Linf,Linf_reproduction_ratio,reproduction_gate_pass,realized_Linf,realized_Linf_over_ptp,rmse_density,frozen_compressed_bytes,reproduced_compressed_bytes,compression_ratio_frozen,compression_ratio_reproduced,Bader_error_resolved_e,Bader_error_fixed_e,frac_voxels_reassigned,electron_count_abs_dev,V_orig_rms,V_orig_ptp,potential_rel_RMSE,potential_rel_Linf,potential_rel_Linf_over_Vptp
mp-1778,BeO,110592,2,0.0008690062420009,base,,False,0.01,2.0838951782433,0.3329229330000007,0.33292293300000075,1.0000000000000002,True,0.33292293300000075,0.0015975992289624231,0.04830668161308267,18424,18424,48.02084237950499,48.02084237950499,0.0053986473382838,0.0001951530190753,0.0126681857638888,0.00021778280387962923,18.540323935432195,105.74582889228282,0.0001249231436654049,0.00038551683079039316,6.759232964825444e-05
mp-1778,BeO,110592,2,0.0008690062420009,base,,False,0.03,6.2516855347299,0.6076813312000002,0.6076813312000002,1.0,True,0.6076813312000002,0.002916083964032532,0.08739607091312605,14784,14784,59.84415584415584,59.84415584415584,0.0067208224809611,0.0002848630535163,0.0163845486111111,0.00010773802945429622,18.540323935432195,105.74582889228282,0.0003212284830341246,0.001063319966571385,0.000186430962183182
mp-1778,BeO,110592,2,0.0008690062420009,base,loose,True,0.1,20.838951782433,2.423226817,2.4232268169999998,0.9999999999999998,True,2.4232268169999998,0.011628352722821464,0.2765418157945615,9464,9464,93.4843617920541,93.4843617920541,0.0504770167429771,0.0010967496350486,0.0349573206018518,0.0010135003964713007,18.540323935432195,105.74582889228282,0.0011543065365048687,0.004318217540495393,0.0007571093145054787
mp-2647013,Mo,165888,2,0.0030025199409777,base,tight,True,1e-05,0.00197640815371,0.0004727640771484,0.0004727640771484687,1.0000000000001452,True,0.0004727640771484687,2.3920366664194494e-06,7.973060038043464e-05,156336,156336,8.488793368130182,8.488793368130182,0.0023403881547334,9.390069823922432e-07,0.0003375771604938,1.7229043400845967e-06,47.56494421493183,267.3440374013137,7.768184968883272e-08,2.5983619620634744e-07,4.62291745786071e-08
mp-2647013,Mo,165888,2,0.0030025199409777,base,,False,3e-05,0.00592922446113,0.0009645661738275,0.0009645661738275635,1.000000000000066,True,0.0009645661738275635,4.880399688783591e-06,0.00015625176229520032,138920,138920,9.553008926000576,9.553008926000576,0.0023956315272215,1.6066466415054492e-06,0.000343605324074,3.1043360273486087e-06,47.56494421493183,267.3440374013137,1.3670352946981918e-07,4.891131680909414e-07,8.702135563289688e-08
mp-2647013,Mo,165888,2,0.0030025199409777,base,,False,0.0001,0.0197640815371,0.0035427190000003,0.0035427190000003606,1.000000000000017,True,0.0035427190000003606,1.7925037363108283e-05,0.0005931698245800707,106136,106136,12.503806437024195,12.503806437024195,0.0024558539723003,7.414784045423062e-06,0.0004219714506172,1.4642617880866737e-05,47.56494421493183,267.3440374013137,5.633229279076979e-07,2.161123280686082e-06,3.844997228538108e-07
mp-2647013,Mo,165888,2,0.0030025199409777,base,,False,0.0003,0.0592922446113,0.0074890422539066,0.007489042253906675,1.00000000000001,True,0.007489042253906675,3.789218456647568e-05,0.0011339095516525743,91456,91456,14.510846745976208,14.510846745976208,0.0024600662904639,1.2912649301810576e-05,0.0004701967592592,2.4352065278065993e-05,47.56494421493183,267.3440374013137,1.0773317086141451e-06,3.9149132546079795e-06,6.965280855776091e-07
mp-2647013,Mo,165888,2,0.0030025199409777,base,middle,True,0.001,0.197640815371,0.0222843382187498,0.022284338218749866,1.0000000000000029,True,0.022284338218749866,0.0001127517014991007,0.004147124272652511,65648,65648,20.2154521082135,20.2154521082135,0.0023942892535853,5.5107954713307095e-05,0.0009765625,0.00010874635540147892,47.56494421493183,267.3440374013137,4.055351472049766e-06,1.2862842690462652e-05,2.2885133364649833e-06
mp-2647013,Mo,165888,2,0.0030025199409777,base,,False,0.003,0.592922446113,0.0712137123000005,0.07121371230000051,1.0000000000000002,True,0.07121371230000051,0.00036031885502153094,0.014401236027980921,45624,45624,29.087848500789057,29.087848500789057,0.0024085458015843,0.0001837862883249,0.002736786265432,0.0003619292257717177,47.56494421493183,267.3440374013137,1.5176186385275662e-05,5.4574999806283706e-05,9.709798829061313e-06
mp-2647013,Mo,165888,2,0.0030025199409777,base,,False,0.01,1.97640815371,0.1454512440000002,0.1454512440000002,1.0,True,0.1454512440000002,0.0007359372795895801,0.026835482842885568,37536,37536,35.35549872122762,35.35549872122762,0.0023674337931449,0.0003912241768802,0.0039665316358024,0.0007653373637310779,47.56494421493183,267.3440374013137,3.425541731832433e-05,0.00012584024021344172,2.238906864700684e-05
